pdes,a,e,M,per,pha
15651,5.286437043793835,.04040500564600468,169.7295148390152,12.1549394321018,N
15663,5.190081321415869,.1037835584352649,194.711491175567,11.8241368173115,N
15913,5.197207275071578,.05895860313867411,158.72878722375,11.8484968881876,N
15977,5.186502719598732,.04868003064213918,5.46966396924394,11.8119096728494,N
16070,5.132499500934924,.1231738811394038,171.8708619435652,11.6279077057352,N
16099,5.189233963572978,.08133210550995085,207.9404544421942,11.8212412366393,N
16152,5.128309066753923,.09475276790576409,175.8524587022181,11.6136701880461,N
16428,5.227935524991029,.06847701586874838,122.9277782130315,11.9537325990171,N
16560,5.058508361388832,.03973517628594193,195.2205663410114,11.3773707512237,N
16667,5.20988032247974,.1983885018074721,115.857008651081,11.8918609646177,N
16956,5.237825675204091,.1113952622901695,102.2776652828755,11.9876695440999,N
16974,5.196480387777887,.06874505407185769,195.04686497935,11.8460112588192,N
17171,5.138197327115245,.08159781296554156,144.1691649789792,11.6472760996503,N
17172,5.210442943037771,.05795593864026885,119.2733580916525,11.8937873388334,N
17314,5.165450246931703,.07546479532059766,14.3258584995653,11.7400643259815,N
17351,5.166713869428979,.09592715305911638,167.4264527943319,11.7443725418949,N
17365,5.269683499550205,.07825049887002775,92.5451846644028,12.097203885037,N
17414,5.12837752966683,.03242558310103782,229.2569602446943,11.6139027525231,N
17415,5.152958210627278,.04701363569733442,168.5850341671989,11.6975021294785,N
17416,5.119204658618636,.05982036220924206,175.6926078637875,11.5827568842612,N
17417,5.168943503477836,.08278792000293782,107.1401144083146,11.7519755788698,N
17418,5.192832673126966,.1592259445333148,115.6594754960572,11.8335403318693,N
17419,5.190974439024356,.06811979993040002,99.01249022642723,11.8271890235603,N
17420,5.208847061041866,.08178504189985317,130.3076234173193,11.8883234192193,N
17421,5.144370347730834,.09825818557888047,205.8364571250569,11.6682719260184,N
17423,5.223547126633873,.09318753145271989,209.1506172844782,11.9386845756786,N
17424,5.202961693764223,.1570648576594803,130.4271606083637,11.8681805599196,N
17442,5.253726082875922,.0454030001813887,87.75859721375792,12.0422971974739,N
17492,5.139710729212356,.06771914730289698,172.939650638198,11.6524223529523,N
17874,5.214458665212406,.04591070192488594,171.8322527587759,11.9075399163627,N
18037,5.246540381662338,.0825501426161994,81.3485528746257,12.0175996533428,N
18046,5.211975400409263,.05701533353023103,133.2670002212829,11.8990348952486,N
18054,5.217874168597397,.01440264607359171,221.1336434920571,11.9192411027924,N
18058,5.127050623763209,.0780806155208907,134.4746120611026,11.6093956079622,N
18060,5.133276457601752,.05586623598583933,196.7976106300593,11.6305481508951,N
18062,5.153429120177181,.04774353123403616,140.2167224052821,11.6991056524701,N
18063,5.146878493371219,.05622221417190024,198.903764510241,11.6768062918098,N
18071,5.275109599237398,.05593916023316122,190.0067563063603,12.1158931085661,N
18137,5.119051426722651,.01672530733904728,2.230127597192879,11.5822368324266,N
18228,5.281391244985369,.1272801307786577,99.73140534452592,12.1375411141501,N
18263,5.179158687178898,.03985129137276826,152.3468141136084,11.7868302493559,N
18268,5.162914580454185,.09557021148314988,127.3845472805268,11.7314207714442,N
18278,5.187411230997717,.06773240569377964,210.6788097005704,11.8150134187912,N
18281,5.194382362626396,.1035426284728009,129.4382866567628,11.8388379263949,N
18282,5.222155221595964,.07760409309663953,89.36779416348372,11.9339129881687,N
18493,5.302389878841425,.0911247139969477,145.196698136673,12.2100007017982,N
18940,5.259032492968506,.07341507144334675,81.71931371500308,12.0605463883923,N
18971,5.208981191605382,.1183075778086719,219.5326874903703,11.8887826180879,N
19018,5.202683291026866,.1009770241971161,120.1080684498689,11.8672279996425,N
19020,5.216929516677377,.1118689885993534,139.2811735901272,11.9160044328375,N
19725,5.172393063202128,.06990269205855897,124.8076003457031,11.7637417853786,N
19844,5.190810587945817,.04904421332927991,154.1536451253047,11.8266290470834,N
19913,5.124079038544119,.05719892874547394,87.39742146221019,11.5993040431258,N
20144,5.188851170719838,.0123889967146013,29.85063172046696,11.819933239185,N
20424,5.215690926773852,.1284264581958521,144.0092229327799,11.911761084326,N
20428,5.219370504610018,.1441024634434452,160.116791907045,11.9243686128825,N
20716,5.238135727779891,.1280736771294889,199.5813764013048,11.9887339732316,N
20720,5.292705938890323,.1445777762313834,126.0153001188997,12.1765666523477,N
20729,5.214971085580338,.06368541623693663,185.223756344488,11.9092951750413,N
20738,5.162434013476455,.01132629218225685,221.7760809839918,11.7297828587466,N
20739,5.197386206360392,.1377036685244361,95.65148397373684,11.8491087798115,N
20947,5.076656935101994,.02267617558048351,120.6069166017704,11.4386540766211,N
20952,5.17874477263302,.08387545556294886,167.8222467199703,11.7854172854054,N
20961,5.139165163157039,.01737586625227438,142.6343747456281,11.6505670936592,N
20995,5.089921613553005,.1141779106586309,140.6428849643946,11.4835150373032,N
21271,5.134040351871043,.007824751481400823,117.0677402956847,11.6331443990255,N
21284,5.237113490393171,.1010102058823358,207.4585775480046,11.9852246901235,N
21370,5.183183206409367,.07434532484361563,106.9033699464584,11.8005715368603,N
21371,5.234633905930851,.07047590994024922,94.75322606004271,11.9767138399049,N
21372,5.196777259541519,.02775133382206556,107.8784961469736,11.8470264064438,N
21593,5.087508218177394,.04989646042350124,168.4073061455118,11.4753486119417,N
21595,5.204765914116472,.1342383770797307,183.7840707060958,11.8743543519969,N
21599,5.208500368372789,.1158694933109231,151.534791499776,11.8871365368019,N
21601,5.214616641903713,.03641005452231643,139.7673281325471,11.9080810448266,N
21602,5.200478998226714,.06174048340317812,92.37852123027176,11.8596868695731,N
21900,5.128245298969797,.03567237242463604,135.0640040638601,11.6134535740408,N
22008,5.155438528506767,.008465920845655841,174.0788598837709,11.7059488352959,N
22009,5.221906477673699,.02591508005246419,123.2879739434926,11.933060336481,N
22010,5.102630214868912,.01494996117793315,193.7061104073842,11.5265502204123,N
22012,5.198146268037521,.1096005347300783,87.224194594314,11.8517080813794,N
22014,5.154192137459641,.1050115092853311,112.5074371310365,11.7017040049471,N
22035,5.241848087588506,.09667191356853182,151.3610564162884,12.0014811740993,N
22041,5.147299881643736,.05531665590232001,129.2663245297211,11.6782403367216,N
22042,5.186220568393166,.09112974141662812,186.3496533964023,11.8109458154851,N
22049,5.271871185328057,.05327806667505487,99.8092207985776,12.1047378177859,N
22052,5.19531344349997,.03429362644633843,165.4248544531637,11.8420211949914,N
22054,5.1870248527501,.05427199528961908,74.40020206328396,11.8136934022251,N
22055,5.252842579864698,.02598417317059863,291.3883607730583,12.0392596508765,N
22056,5.135964476335115,.1446875076964559,218.9659569173944,11.6396847785184,N
22059,5.179479057466177,.1110551173907857,56.95675684418173,11.7879239236811,N
22149,5.156062535855034,.04582725135253207,70.79875370867192,11.7080742080692,N
22180,5.182866430902782,.07129092735369615,56.83358210738247,11.7994897475152,N
22199,5.322780653701496,.07933616364120318,148.8508050944747,12.2805002089481,N
22203,5.209376345099333,.1019246177824779,290.3336761248876,11.8901354689369,N
22222,5.075867728076176,.04297758154964158,139.4040658462829,11.4359868345498,N
22227,5.229292863940258,.1331875464948022,134.6242934799488,11.9583882570311,N
22404,5.284807912647217,.1190414240761088,139.2592596942775,12.1493211495324,N
22503,5.228084757009596,.06797470092541412,161.6962169085269,11.9542444336696,N
22808,5.187117981962086,.1835379960652483,176.3304771896024,11.814011562903,N
23075,5.215729977891803,.1703866010852304,152.0937029588619,11.9118948638571,N
23114,5.20602900401826,.05139822248858603,174.905853686416,11.8786771074961,N
23118,5.185125325910172,.2034874456840773,150.1389993483358,11.8072046036136,N
23119,5.255550757825445,.1312350219711071,206.1905008962061,12.0485713690225,N
23123,5.332086980813407,.05832581357261388,148.5334893810018,12.3127210440841,N
23126,5.224229109652105,.02597327640820484,248.2654379648049,11.9410227126831,N
23135,5.250672608004319,.05212410864046585,90.57310671554848,12.0318002164826,N
23144,5.237334547209909,.068675277838875,160.8039044258534,11.9859835366466,N
23152,5.214974764219637,.150273713365001,164.9733550002051,11.9093077762643,N
23269,5.215108429043085,.02468756900758373,337.4866417993248,11.9097656497325,N
23285,5.104717390138903,.05551037259933865,117.5024823521676,11.533623158156,N
23355,5.262854625619705,.05982074456716886,181.7821967779982,12.0736967300359,N
23382,5.216423618935091,.1049781296767611,131.3619048855093,11.9142711910214,N
23383,5.20479677805791,.1075498450690558,130.7733580566044,11.8744599734389,N
23463,5.172925868788645,.04927322361786817,77.0285789506944,11.7655594978009,N
23480,5.201312750423432,.08746644674695407,355.7192157630649,11.8625390403897,N
23549,5.259810850100573,.0441629922989819,270.6756551317055,12.0632239986691,N
23622,5.113880689478147,.03408861288616701,120.5231571140866,11.5646924948687,N
23624,5.218046579158083,.1618062418154143,151.3574925061872,11.9198318663727,N
23694,5.235416874169243,.03496208584319978,130.9460866667378,11.9794010585389,N
23706,5.256131716177159,.08976700714492346,188.0445161407066,12.0505692314509,N
23709,5.15857106708807,.08261321348352255,206.580228819131,11.716619578191,N
23710,5.165067379471851,.06190670141975032,180.8045776638788,11.7387590751999,N
23939,5.087858922739649,.04134966530094566,158.3026235164128,11.4765352025949,N
23947,5.252933927972309,.06783472151921811,32.30878910835282,12.0395737003699,N
23958,5.230270934661309,.09876851379786056,119.9218780559616,11.9617434036872,N
23963,5.188876602268103,.08790783356305554,181.4072144208467,11.8200201369089,N
23968,5.247127588916308,.1616386388321417,120.9961833807019,12.0196172740879,N
23970,5.263720719030461,.0655304415282493,132.0477193834945,12.0766772549025,N
23987,5.189259250543649,.1681388806623058,118.2162271215081,11.8213276435387,N
24018,5.217916933836552,.04841969627796682,133.3730154928794,11.919387636675,N
24022,5.30700807070792,.08953809080991008,166.2788134487504,12.2259558852479,N
24212,5.065949138229567,.04160984541442397,144.2118703151251,11.4024831739954,N
24225,5.154735564080668,.03816884300604092,100.6196042178352,11.7035546883062,N
24233,5.28676619947709,.03860722756502465,186.9858053514674,12.1560746758314,N
24244,5.177422324640181,.04560185720074782,142.225795273213,11.7809032746495,N
24275,5.123512340943121,.04349769133101451,78.64751468783321,11.5973798585128,N
24279,5.167684890405021,.07386490093347682,150.3191052535166,11.747683515225,N
24312,5.248869630616914,.1047249292070137,234.1514266385644,12.0256035242709,N
24313,5.272780443134102,.08444469993319566,187.8896119364051,12.1078695716334,N
24340,5.215458171073745,.1482971900664928,154.8864453856876,11.9109637308983,N
24341,5.240724841548544,.06561243600925729,156.869203096585,11.9976237862715,N
24357,5.324161167607929,.06161631290416378,142.2978927462667,12.2852781159187,N
24380,5.248291974338329,.0813759663458072,193.0504575210851,12.0236183899261,N
