name,N,i,w,a,e,M,pha
Caprera,136.0379010319621,8.682367738767478,269.9401761334761,2.720251777930372,.2184074224465863,157.2997767820808,N
Hansa,237.2350853211356,21.29055408246665,214.8794903928521,2.644573374835183,.04523214412521816,39.05293074041457,N
Petrina,179.4153149235907,14.46904608447652,86.92210857253522,3.000689994005411,.09912481708265149,249.1610349871217,N
Seppina,174.0038651045474,18.76309450636954,156.2788859595558,3.43041287813706,.05199164722056709,182.9972561645468,N
Pittsburghia,127.2747915673529,12.51263011561504,191.6891177049938,2.667045032801129,.05737303843155392,299.2665067155168,N
Genua,193.4380969408007,13.86686751168286,272.6286342606537,2.748528525518319,.1927545260302965,74.51044971599859,N
Cremona,94.24819034542639,11.09070474249025,124.6383407478738,2.352221612178391,.162182743649738,196.9348170136396,N
Venetia,114.8299578806446,10.24572715402308,280.6332390250703,2.669649240077351,.08866294437792456,277.8874102321413,N
Kreusa,84.24259600475312,11.51849650110307,71.31595191201714,3.168887089501172,.1591595533418505,162.7781147275292,N
Comacina,166.8992248613344,13.00023411232886,12.02130760796467,3.151288564384722,.04494607080840476,247.1863578293015,N
Veritas,178.3343342581005,9.280756192504811,194.4636045051669,3.172222366751645,.0946425924792883,356.1376617415181,N
Carina,175.4233742181893,18.86230143280983,233.5380355773256,3.190866648058096,.08766811777819508,260.8491802050314,N
Gismonda,46.21551040591999,1.618852359623301,296.495391652101,3.114958508091052,.1771165917803736,231.8508385746549,N
Griseldis,357.3613071074231,15.17674912624647,47.19580212621614,3.11747635619875,.1748521154621227,157.3331167126926,N
Virtus,38.21141685491556,7.086091086668151,218.0977510565255,2.986208578959538,.06341116958234717,105.0798278441691,N
Eulalia,186.4779995058586,2.279306515807001,206.9985543179002,2.487417979330643,.1298523182101686,315.2445184743705,N
Gryphia,207.6119227881368,3.79137626182798,258.5625498381906,2.198928230874606,.07901980081256196,206.8683086853719,N
Tokio,97.4399021148449,9.498604708042279,241.0803722805726,2.650932253577829,.224365860473954,133.0701537666639,N
Venusia,256.2594680586616,2.089909579216098,175.0286941898879,4.00963610751118,.2146184380010445,124.5069386003636,N
Selinur,289.9399032188678,9.771429071639979,74.5443049446172,2.612760293309257,.1459621472126575,356.4401708637586,N
Urhixidur,357.3048019092113,20.84814260548852,354.4213878122667,3.170738335773438,.139050880213061,166.8671632173282,N
Sigune,133.0056175749297,25.03128328833428,19.15999307076087,2.382616504057706,.1795479761579746,217.8361631974005,N
Evelyn,68.91560294749357,5.009252574815505,42.19638573769924,2.723685932469682,.1765072504712621,54.14514113492519,N
Cora,104.640494613249,12.89003460803165,247.885142178479,2.720634189240937,.2177571341965623,59.15460097851248,N
Cava,90.87502666244526,9.841249231896967,337.1781119503639,2.682830544181524,.2461399431983314,174.6587778865332,N
Marion,312.9483492732198,17.00887381113371,146.1816268598512,3.038450747620768,.1482323425794431,140.8726222462767,N
Laodica,293.4989524180731,9.496130854037489,100.7270208319604,3.155954545727,.09882420658226197,153.9735508125198,N
Princetonia,44.22381572067393,13.33708822757735,194.2126672436141,3.161028034866581,.008148136944635681,350.9455240445072,N
Iolanda,217.5469530710922,15.40927025558991,157.9143394780881,3.062706037160025,.09483731448229109,213.0697825512621,N
Mabella,202.7529707679717,9.5258775207772,90.72118065133004,2.611642627578434,.191025672686373,223.7017033295197,N
Davida,107.6084621992062,15.94086154644491,337.6945884579593,3.162824046403957,.1883129382258761,123.4896846890779,N
Taurinensis,107.0539141268513,8.745944693388763,249.302239287744,2.189776142899055,.2540472065599917,208.3861485633703,N
Centesima,184.451950315069,9.726348016754031,226.3645395039079,3.01844046724383,.0813978642336583,109.320804939082,N
Armida,268.6378712828353,3.876123006867225,107.902613713319,3.046554247820513,.04158548551362055,14.79852567713079,N
Athalia,121.2095057578546,2.038168714805495,300.0775627254294,3.128201142281084,.170650102326769,72.01324818584261,N
Amherstia,328.8409534485215,12.96025837577675,257.9472859933967,2.681425261898814,.2721786550770591,341.4345435450949,N
Edith,274.49182771,3.194831411890037,139.6560188917867,3.154945496950656,.1806747989708722,9.538842184263766,N
Halawe,203.9578344322204,6.728645726274668,117.578629789375,2.532172953787063,.2281900592042854,332.2712504875426,N
Sylvania,44.74588579701646,11.02039483480888,302.4552459434647,2.788903004847711,.1859713835390967,61.5442411975441,N
Franziska,34.29989131232821,10.96061148290768,21.99419117081161,3.003316251010294,.1102466103896283,177.5797055289007,N
Brixia,89.66841996947221,10.59725773902676,316.0374314326171,2.739394289032513,.2825859605207903,265.3893747526413,N
Helga,116.8049761778532,4.420754044148891,245.7244271909456,3.640263649841649,.08165130763882096,172.3844897925439,N
Ada,260.8403934137076,4.295844307510124,189.4133661457092,2.968915244354824,.1742336860988437,353.1720690852924,N
Fidelio,326.7051609503973,8.228799392468517,80.18706487305943,2.635238542402478,.1280205318256337,149.2538117836967,N
Jena,137.7759752072754,2.173556628642295,357.3650732162171,3.121196696943411,.1348295095859047,139.1395667099507,N
Euryanthe,120.6094278931595,9.666153795296925,203.2019696545628,2.7287463713056,.1498951743306249,201.8560594121336,N
Rezia,49.70866484147681,12.67484297978922,335.3742879793007,3.398276712749486,.01867620142909516,108.633781639221,N
Preziosa,65.21589741316046,11.02482571760547,333.7550314105629,3.015672022879493,.09673275437217199,261.0641833964856,N
Turandot,129.1726085238285,8.560019464005281,200.1501087447344,3.186424679816799,.2195035253098205,57.44545338145668,N
Zerlina,197.7299938052731,33.99385713170353,57.65112476456272,2.785961785941255,.1968181955174052,337.0318405025995,N
Herculina,107.5584385091116,16.31522236774458,76.04155777160913,2.772845159088633,.1757416514842724,88.4117347356655,N
Sara,180.35602628079,6.558319903923068,35.67790474080443,2.978357453548791,.04598722362561913,251.9874780794966,N
Nassovia,94.19600793962216,3.274372280885071,339.140308296925,2.885552275290654,.05625115623273855,63.05083968981606,N
Montague,84.81555548653439,6.777882171002977,64.26440293363201,2.569017769554265,.02430403307794386,117.6203052828922,N
Merapi,59.24213601674998,19.42635615407698,295.9774621277786,3.497745071370989,.08547388690683295,272.1500315007953,N
Pauly,120.2287244841668,9.873103703891177,186.9836546807405,3.077786038658713,.228213586716894,260.5745728457846,N
Friederike,141.1736448064133,6.520371806646128,227.8153748395258,3.157785794248565,.1691287302891769,240.0609491293857,N
Pamina,274.3750302685271,6.794252667091587,97.33476134378373,2.740550114049116,.2117237698847958,173.0306076428762,N
Rosamunde,202.1741313685515,5.583006726260552,337.566946528836,2.218835873831666,.08987495395450841,25.62891008940444,N
Deborah,267.7255718967759,5.999928050878002,356.99198609801,2.817207186264875,.05060355817082212,266.6711987612116,N
Susanna,153.007825522857,12.0806757759969,216.2731951209734,2.910874750113302,.13900799812023,157.5804190628143,N
Charlotte,294.9814006119673,8.479183699689187,109.6223276582603,3.057920621403541,.1546029518649266,254.233351376199,N
Jetta,298.323720919681,8.370507431706312,343.3200682355241,2.591748208157998,.1521631140197776,318.2971930987281,N
Messalina,333.6463424212171,11.20531699065941,330.5031234925981,3.203038190522162,.1690794958669888,271.1318719222328,N
Herodias,21.79234745252997,14.85498636878613,108.6022777366747,2.596949332901119,.116139404540191,102.4267179656952,N
Praxedis,193.2161541152871,16.90113250812255,195.2649597042865,2.772755118891934,.2362700585442396,34.2214698529957,N
Jessonda,291.4377579871974,3.96014240488354,158.2162930718924,2.683958613913607,.258291239571554,84.42840232349039,N
Senta,270.7045703493774,10.10897647136588,45.35215880395862,2.588034982289651,.2227542563305291,330.0635410654389,N
Ortrud,6.020914991536896,.3974158253327728,68.03708915096652,2.967184679808266,.123215324482096,268.1132480061898,N
Sigelinde,266.9438835112704,7.695235558659749,348.5619742745969,3.151133647564912,.08813255342826765,119.6648470219496,N
Peraga,295.434763778108,2.934865076667525,127.3884748976757,2.374240953203015,.1536546659492172,161.7698279703708,N
Norma,130.4372342854081,2.646145498328688,356.3669862896656,3.188523290639947,.1498558928995729,239.9219991078604,N
Phyllis,286.1334610300763,5.240088290241199,177.4002992458094,2.464887844524745,.1028176805919249,250.1573843057075,N
Carmen,143.7271344396946,8.375941726919866,311.8091223584888,2.906944071850706,.04344764654154414,177.039786903922,N
Nanon,112.1468490046701,9.30494750722994,128.8576205923886,2.711133577584607,.06701951319999831,244.8941759784219,N
Delila,105.3503640513797,8.470494938397762,3.855722699538087,2.749593556989756,.1618878837999966,144.2725293162641,N
Ingwelde,159.4990028627618,1.544022544762338,315.7040651315982,3.175503098818325,.1160122384240511,291.7063936829895,N
Salome,70.60891989252946,11.10493892752436,263.7891285790218,3.017971969843523,.1003288279058598,276.2131263955818,N
Suleika,85.32862759009275,10.22956272726001,336.8239160306787,2.715429348644074,.2333381772047158,60.46479252272047,N
Dudu,70.76446549154186,17.98840798829588,215.0489488189616,2.746724706065566,.2768805801021428,63.32669668450359,N
Marbachia,225.8211519257023,10.99672035737158,291.5765678108615,2.442850339108507,.1300338917323021,61.35624808786834,N
Stereoskopia,79.84237894084148,4.882738061124943,298.0426187050817,3.390493519004591,.1147059740772417,146.1112399756562,N
Eleutheria,58.27819323918281,9.256186248397599,133.2869875571174,3.132814016523575,.09126472843700358,25.65295658250233,N
Cheruskia,249.8011584655937,18.38783292282583,174.462595343694,2.882377988857325,.1676451711266379,123.7033628652512,N
Misa,301.7626525052992,1.291505133115962,143.0352157026866,2.657984324697602,.1809158297847583,86.00406612330919,N
Kythera,223.8646265844586,1.786398648618293,155.6345436032352,3.419720486486619,.1211754158733886,94.60667847185211,N
Rebekka,194.5679313877534,10.57972911671245,192.1456695290134,2.399894381685955,.1578021412595922,219.733885651183,N
Recha,342.961074161327,9.833500068446957,28.97249847857332,3.013102700930552,.1142009661476504,17.86307905747922,N
Reginhild,336.8100231647562,5.683982359038425,76.73284685394802,2.252027128675883,.2398866597260602,191.4505105241896,N
Renate,349.682762243939,15.01185791725519,333.9814217517803,2.554798607723201,.1279591307230393,32.20610666923493,N
Emanuela,299.9512073231555,10.22513259803017,26.35349693656899,2.986433828246933,.1950900697652672,150.219573294537,N
Rhea,328.5846519022184,5.296538131117416,330.8442230370762,3.111924643890389,.1547310338615681,69.24801075259512,N
Happelia,29.41399344206892,6.152546614720783,261.4335235077736,2.749178109994471,.1938564865105459,157.2345386558964,N
Sidonia,82.73742986717491,11.00864392881621,228.8599218213082,3.010795755043196,.0806785423121404,123.2781057127632,N
Selene,99.15470078168669,3.661536614783675,334.4319832448705,3.229669666923219,.08269925400671524,11.44607754522632,N
Tauntonia,102.6213240830127,21.88639880696476,28.85582283858661,3.212290290238103,.03180971362507379,350.1531704641557,N
Olympia,155.721008807383,30.03804163452713,310.6376262914335,2.610907294415113,.2224774195767544,40.43129402246058,N
Klotilde,257.8775117224987,8.244907380990808,252.3174097200305,3.17078396051173,.1615684719600858,53.83985056096775,N
Semiramis,282.2257228562826,10.72471417332857,84.93343913782081,2.374484125640554,.2328733588716814,112.6578920555662,N
Bilkis,180.2926055724775,7.566910480820451,329.0869750624923,2.431321988306383,.1290138385579306,8.381690785811671,N
Thekla,228.4328282762604,1.625707268502146,250.7621780190743,3.04236712468054,.06013001483951352,281.3420698265417,N
Achilles,316.5629881240458,10.31518181923982,133.5794630628248,5.205918324800839,.1470424681017484,138.597022350481,N
Croatia,177.610584424759,10.81495962881802,220.8010564491324,3.133509599198085,.03855447994262035,58.55988461845492,N
Tomyris,106.1588884844546,11.17391234142211,339.8852076073381,2.998134708815326,.08058231708397579,128.4493992231131,N
Irmgard,334.2924152299711,12.49005220811161,217.200652622833,2.679898985212195,.2074050536216122,358.4026223438449,N
Titania,75.99594048284762,16.8838912023984,31.10770452815322,2.699991262733323,.214774668280595,322.1284800797722,N
Mireille,155.1303529706983,32.59725337519584,76.7681307118371,2.626647071348155,.3533368293212246,252.2071285067976,N
Polyxena,23.91267887215615,17.82818651855215,279.2235567410323,3.20778067674861,.06219729779773692,320.9035547606796,N
Scheila,70.68148778045304,14.65633270083045,175.2975472777797,2.928166932011028,.1644467385010734,263.127484992742,N
Bandusia,36.54405591513434,12.80426042021265,307.6961664033033,2.670992817407335,.1447607358933669,292.0979373838572,N
Octavia,91.77667503230012,12.21237449557368,291.6027233849254,2.766002168501018,.2473906196632608,121.1569253896071,N
Luisa,44.31726920975606,16.6640048471661,293.7039290068372,2.777936005215164,.2913154175050014,190.1764519880354,N
Musa,139.3011689721667,10.19959534471316,114.5458627528818,2.659998958368625,.05561870711910729,102.1355879501605,N
Nerthus,169.5742671081701,16.14564699738318,159.4525110797605,3.136598572712622,.1026556488470408,230.2332261171999,N
Marianna,331.5044366293041,15.10772415148894,45.89916345506504,3.084810642357981,.2491413639845015,199.3516619549521,N
Timandra,343.4580769179418,8.026709111612176,159.8264085093345,2.538438044766289,.174726216172472,38.30788237186884,N
Tekmessa,12.17072358596626,4.421327400394959,28.83462089351913,3.14816754012293,.1990346750796467,316.2335968782954,N
Juvisia,342.852916975635,19.6625675039675,14.60423035354703,2.998950098200944,.1394129716611304,55.31325656276126,N
Brangane,318.7171735228023,8.619858537588801,57.45533949385762,2.587655499053732,.2196062893325887,88.13530094265744,N
Jenny,285.2702004843966,10.10955781259797,290.0538455866989,2.852743019245276,.07345081400694663,35.89371348251979,N
Adolfine,293.8610206373087,9.380850622643859,71.57488543046991,3.021497268459362,.1245430698639606,281.8436825898918,N
Fulvia,165.3554044691153,4.188672047349793,112.9113933108617,3.085121448818142,.04146017257761949,138.6082271264399,N
Valeria,189.442228184362,13.44163730708369,256.9404578467714,2.979999308524678,.119422712342416,33.60093771290673,N
Veronika,202.9351017470449,20.90866874414217,121.7513541831402,3.160774051302416,.2580016760818994,228.168992569857,N
Ginevra,354.8078380149239,7.666955730855154,62.42261984804319,2.920914353135712,.05914524446193883,295.1515499543654,N
Pia,217.2966684785231,7.02672210234538,208.8499190829621,2.69317634831104,.1112694583621761,222.5597199205291,N
Roswitha,13.47156247176733,2.762212757566862,247.1499837346524,2.631788728433599,.1089546181242222,331.8236670126871,N
Elly,356.1116139004054,14.95983232786073,107.7121071233911,2.553358760539894,.05924523679468249,210.1073821075849,N
Patroclus,44.35882321662386,22.04760949563214,308.5017637167396,5.21763128575004,.1387283713515114,103.7387695692161,N
Elfriede,111.069998830464,17.03858577267576,228.1321255819077,3.188350040761406,.07345456454826663,107.3861124220589,N
Werdandi,67.11015562440625,2.314541774231536,31.9388412439049,3.127133929085037,.1385173110036916,264.2341941963621,N
Chimaera,308.3396064188411,14.12639394800277,124.4750127095544,2.460904754066988,.1132737444885423,135.0395180827486,N
Hektor,342.7963428240038,18.16691046968159,183.5753669708357,5.252597071273332,.02444697441922712,72.22810363752731,N
Xenia,127.542529440197,12.07710175090527,200.7490027607224,2.644683614987132,.2275474504547384,287.8923457918951,N
Notburga,341.6452958957138,25.37116089678247,43.70566925471891,2.573047757072739,.2429372607271144,229.3248230427745,N
Charis,142.5289731214256,6.47703083459451,174.9194604746034,2.903353630420115,.05823370998299213,201.1364101052015,N
Christine,112.1226802888556,11.52707891727563,207.5870282069207,2.581182344548175,.04320428603950038,277.4559521512516,N
Bernardina,86.56664781760993,9.252579325608671,35.37858651458887,3.138824230583253,.153788947020464,256.9575533536723,N
Euphemia,105.4249626488277,13.85444809550658,40.0696681030373,2.624673868311667,.1108743270858475,227.2935378077328,N
Philippina,224.7154929714316,18.91571270770132,277.8034171605067,2.793120685225183,.08217290272196429,175.5312054081685,N
Zelima,147.3794080881778,10.91592708097142,187.8970700803399,3.022429892639822,.08337435954633962,177.9159116347154,N
Ute,133.4472018913448,12.28902339497054,220.4875503984409,3.045167450710875,.1854553488233778,59.3962242723704,N
Vundtia,183.0627226764925,11.02932658862249,223.8255788387559,3.141486192861978,.07620883671931061,45.51403548711281,N
Erika,34.67180036629799,7.925860105970504,297.7097606832462,2.910641926404165,.1722329164365823,143.1954191031452,N
Chrysothemis,353.4435784982433,.2714618848374874,172.6530878859152,3.173732990621055,.1248585066165099,128.4770082181601,N
Moira,103.2082431560659,7.71271038169351,128.5456595831397,2.734932691973582,.1588933634928861,11.25520101705931,N
Latona,279.8726878863151,8.553270325023419,70.53159621607271,3.017820295925439,.1056478716386599,216.3916553470109,N
Brambilla,234.9322948017489,13.37499659426212,31.43813682804088,3.158125533393188,.08076330326505085,160.5293902473522,N
Clara,5.903591890293072,8.170239103741309,118.0179469175804,3.192012581139608,.1218515256492957,272.6350649913401,N
Scheherezade,252.203317070206,13.77092362615626,230.7563973625209,3.359710495735545,.05813440015579739,130.6144144414228,N
Cosima,109.97355518715,1.040850565239282,268.7284445121779,2.59886805735725,.1559063765003933,310.4706298227496,N
Agrippina,.1668480080331471,7.043498705547486,84.22809358025604,3.212656635140466,.1459517471681732,288.2245592192742,N
Pippa,291.232757740318,9.800088671644033,178.1230165379496,3.208146292975266,.194286188945002,293.500041855274,N
Antikleia,38.02497737987453,10.7600553716314,355.0317317104377,3.021486407028874,.1007361933029442,215.0603511783346,N
Jubilatrix,86.19882097450208,15.74236611043692,277.1735748941762,2.554776002341435,.126755237093022,215.4606361214928,N
Berenike,132.8685296052065,11.29066048740488,55.6197488198048,3.015726696770341,.03979917759406818,118.6825384889348,N
Zelinda,278.4738498756982,18.12651771802522,214.0236738422315,2.29698997231364,.2314252272714602,355.2677586923122,N
Briseis,130.067538369429,6.497271245714825,278.5465583556439,2.989829040237268,.0870029099491678,330.1747472222823,N
Beagle,184.3051526474164,.5162376560319316,330.7030304529744,3.148071013635177,.1347853444767131,60.22416205098847,N
Gunlod,297.6021768682677,10.22948374507556,245.1643065796951,2.611871110166911,.112185770874737,160.3825911899704,N
Asteria,351.0033046428419,1.50612974853866,61.1971256890909,2.852652158772683,.0655965974163526,198.6041278508375,N
Nestor,350.866190267478,4.523068385546579,341.6551973636022,5.18114452155613,.1165210604204897,242.2082198803741,N
Crescentia,156.9826064722073,15.20539238854078,106.0462059928931,2.533139887919768,.1083107303570586,136.571144389461,N
Cloelia,335.8255401094488,9.231982126233827,180.8608757220806,3.017006027142775,.0339118166625234,211.2542748292724,N
Newtonia,133.7463745760826,4.120186943962425,165.6042710924472,2.55298682362845,.216712307902671,76.38901151196063,N
Gerlinde,232.8775314752659,17.82030819266199,310.8779039711828,3.068610917226068,.1460985109518927,99.38647348199272,N
Judith,170.9562044355213,8.578090098591213,102.144778001997,3.195176606094257,.2298770630762167,353.6443844163172,N
Sabine,298.444739049699,14.73992331873785,318.9370435995275,3.14467168035685,.1712022676320517,114.5625092344856,N
Desdemona,215.4138061052584,7.585795237525553,174.1993136595368,2.59242594816041,.2380315104586758,215.4040297182766,N
Denise,153.2547705593332,25.40431331325893,305.8700724310273,3.182460706614316,.1912944569166675,171.0825715687442,N
Dora,214.4539676157846,6.842622309199699,113.3160983084925,2.79385990890632,.2351521384666683,340.4771614052581,N
Kypria,170.7612446985023,10.79137387716281,114.278582494898,3.015770386325788,.07715312447397096,240.7761453120992,N
Ottegebe,174.6875217987676,7.535262047207506,195.320258711096,2.802169115935875,.1940222867547919,291.6009290060973,N
Carnegia,.5203613665749534,8.028651562070403,91.2156370655257,3.091911662398018,.06752727232861827,173.0364757631003,N
Edda,226.7282053049816,2.877184391933977,236.352294717458,2.814098059557919,.01171267102918208,157.2291482795623,N
Rachele,58.14653798766165,13.51140828231587,42.05054773488267,2.920880941780672,.1959085962060117,107.9493565002674,N
Ludmilla,263.2620864302015,9.782099766505134,152.1907705600662,2.771381555535233,.2009193898020629,56.42024792333272,N
Melitta,150.37320721,12.86520049911947,182.8749229391166,3.065790430707214,.1224920390237528,174.6279264198754,N
Aaltje,272.8578869851096,8.485101825039452,277.3168020876905,2.955358837142954,.05135647247137185,309.6495555873919,N
Fredegundis,281.4193083835188,6.083153087061014,120.2158249184751,2.57329278197907,.2181821561925888,26.04675922569478,N
Pax,112.2655141263405,24.38649441115458,266.7425479924815,2.58620195193081,.3114284326419257,345.9951345555523,N
Genoveva,38.04446026591017,17.49793509876662,245.7138073349673,3.145099935355498,.2933942505320482,348.2151416901018,N
Lanzia,259.7238759221046,18.50733328699696,283.5652773696244,3.115057488873232,.05592103903507632,243.2390116169967,N
Hermia,235.2123958182033,3.646666059819712,80.88015142234131,2.235785800836188,.1963122959654489,305.1468103450571,N
Gersuind,243.2153208302783,15.66233368022382,88.67962088998212,2.59173505664371,.2675329565235896,189.0860446324464,N
Melanie,170.912638720373,10.24483260724556,139.5482290838978,2.697953266779658,.1395144766693052,24.08235968510499,N
Zita,168.1757100097752,5.744426267217433,188.133491973064,2.315309248857397,.2300932874758994,61.36943561775464,N
Wratislavia,253.1620764092559,11.26473344886092,114.8590136399812,3.145602165429284,.1817788546817675,18.10843545210271,N
Lehigh,88.03170520697051,13.00616276383028,304.4832930138044,3.013357711120021,.1212665873955222,151.5954637561217,N
Hippodamia,63.48868528854772,26.0820458936706,54.25187077418512,3.382760570662393,.1697757777929549,115.5981743229626,N
Zerbinetta,351.8746215090887,14.19510902297675,288.7896006019611,2.9437826195057,.03164405662439886,101.7708731124048,N
Ekard,230.2505655385126,15.83509992256144,111.1913482849067,2.672881521655953,.3233500253064548,156.167376233097,N
Bella,275.6998699042349,13.84552398683507,79.36457441125168,2.540725375043206,.1592425217708234,135.3663512743601,N
Leonora,299.5191517971904,13.03699655704613,104.13114125994,3.170159222801128,.2509042839901759,272.7008176644538,N
Galilea,15.54129883856915,15.14293106117134,333.2778329353357,2.880373246390193,.1565489319632323,22.25910374304427,N
Ernestina,40.65137181448505,11.53167800735399,99.40715958875681,2.867355739215517,.1091464115084011,304.4510223854734,N
Auravictrix,96.8449193098006,6.78990700875716,101.8474443436193,2.229667084889601,.1040546214383648,303.23347943389,N
Oriola,243.7462934564725,7.140526747022611,326.5343427452898,3.015151164774511,.03285430547189613,135.7958439894634,N
Alauda,289.932578280382,20.60549163025904,350.5878929704525,3.193497412484921,.01941777949753845,206.8765479868378,N
Interamnia,280.2971207475028,17.30950721977036,95.26159375921712,3.05712378126977,.1542948858267411,239.1714362237901,N
Erminia,2.894899180667704,25.04550196533867,101.2147108918109,2.922722260023197,.04846842323720001,309.4154617318993,N
Hirundo,325.5144178546773,14.4659213391722,30.17872988192036,2.730451736076538,.1939933854067218,135.8402044584902,N
Raphaela,355.2031412509549,3.491713260089191,197.3302314552888,2.67093154922084,.08704473927650209,323.6808737475427,N
Fringilla,324.4902227601198,16.28358284009311,18.07508127270236,2.919139567287644,.111449868690855,176.5250128092319,N
Gertrud,140.190988938874,1.750462166552842,99.90434797697733,3.129829410722554,.1348770160235563,267.2054498741992,N
Boliviana,230.8279818998605,12.7649009467099,181.6926351761487,2.574426665432867,.1870806204145019,171.1609625214076,N
Luscinia,217.7076742855358,10.35887862695436,137.1325494622311,3.389753686356468,.1644116233577158,102.4887349711518,N
Ulula,233.8530087379908,14.26761779976609,232.3062902387705,2.535461170280092,.05732772990385173,79.32452424039586,N
Transvaalia,46.16084725518367,13.80255315733128,299.4740581836433,2.769197792322411,.0829135524061094,149.9989594712335,N
Berkeley,145.9883087236234,8.480876398614463,57.3504940535738,2.813893879568857,.08503479836259549,161.4605225015121,N
Wisibada,343.5937929091103,1.646026497219027,24.50703194922457,3.139148315740647,.2621984238257011,227.1880805419426,N
Erida,38.54815840845939,6.927499574205433,174.3908699613419,3.057535059439994,.2003435561946863,328.2152865898567,N
Bohlinia,35.70806017905799,2.356214780911992,119.130331244255,2.886303582957584,.01706608145182905,309.7079492633527,N
Tabora,38.41063955441459,8.322744546928069,352.9350520022312,3.550808558063794,.1157828632448801,189.4201091054743,N
Hammonia,163.3521098595479,4.995392160773519,246.2413898183224,2.992921303334392,.05376380080550722,33.24127994578558,N
Amanda,68.7959339525159,3.785885383703679,322.9415347692961,2.57467528474717,.2193599388738189,92.90871111651946,N
Joella,242.1648045179301,15.4006188588418,112.7578506571292,2.568572063639857,.2839204449121843,155.8721329644962,N
Nipponia,133.0710748359626,15.06027795559774,275.0287474599742,2.566382270113945,.1057535578233113,162.7442476707875,N
Watsonia,124.393543664502,18.0415360252188,88.32401515389023,2.759810779724926,.09682399329060655,180.0702191926826,N
Sorga,46.15730086351215,10.68888980299498,288.6210814552372,2.987755071338807,.1399392503417748,255.7299300989228,N
Tjilaki,173.3611345219137,10.99396425899517,63.62927918822633,2.45691267504908,.0437651678986881,311.4177750792425,N
Mocia,341.0087413643972,20.29449576722043,190.1292727533037,3.398426242854569,.06007514452316729,26.82944392269465,N
Benda,3.156256844887562,5.806600546773786,66.96672531165814,3.147282488349284,.09942216216891842,128.6221200213898,N
Marghanna,42.97883335282867,16.88303682350321,310.0061128721732,2.728009216778749,.3226087746755379,356.5197474300097,N
Harvard,135.9386814094946,4.375721733620932,200.7233457763039,2.201745226909519,.1654309011451945,265.8591794731121,N
Arequipa,184.6732194720993,12.36825345297136,134.3594772051021,2.590137674628656,.2447429812785289,337.540089326114,N
Alagasta,132.1144078458044,3.534579021198605,41.64480731527753,3.036349826700232,.05510567241509654,109.4806366797083,N
Mandeville,136.6125671352155,20.66011250644413,45.48093294225989,2.737585029344375,.1433840845429321,233.1856031678441,N
Cantabia,116.0983379520775,10.84695607316567,47.75581096895264,3.051281820585205,.1106290474766769,97.0493917687012,N
Botolphia,100.7814283944806,8.414143072531841,62.93334047720579,2.719260629088079,.07059127058836605,324.3271184537844,N
Edisona,64.21603043673908,11.21764722606966,284.3718724048733,3.01121456340208,.1186908184890859,27.37325001353151,N
Eugenisis,229.0261419582332,4.827871294116312,187.4727352329703,2.795311415457467,.057845394541806,105.6613277764193,N
Aguntina,142.6651334947965,7.716060762930146,28.59046931480905,3.170120305685995,.1183610950172772,52.3527391808277,N
Marlu,2.008670626320689,17.50777215525062,307.1059843125955,3.106015948538071,.2390162661888739,132.266643686851,N
Winchester,130.0811692208231,18.16669848927334,275.4674391263781,3.000300793800303,.3401521737314102,21.15842361368193,N
Simeisa,265.4767618501745,2.258093075429054,178.092020928278,3.94477340108993,.1877316189839391,122.3673323669315,N
Oskar,69.72032041047946,3.950481486707408,72.29002880007651,2.445019503267332,.1292230013143893,22.29066628427759,N
Faina,78.86450220570157,15.60710387189759,302.62427588,2.550079698237291,.1530355456273256,265.9567871833971,N
Sulamitis,85.1620866550083,5.959160362422297,23.65745022472966,2.462533329273573,.07338901627278883,306.1128443490294,N
Tiflis,61.36538811199133,10.08790096696068,202.895538246716,2.329619685722086,.2211570577329285,291.4529332546825,N
Malabar,180.0482222743715,24.56519825469227,302.3346133430315,2.987030089439359,.04794233321237085,288.4430297741494,N
Quintilla,176.7044499149779,3.242517694422464,43.45009118416333,3.17962174563862,.1377020603006389,16.75816839831084,N
Lilliana,208.0880940710227,20.35780528139379,5.267583805980441,3.194472521895127,.1486992183567559,246.5922272915139,N
Portlandia,22.52107893440563,8.167333416426008,44.26429541541081,2.373956108961531,.1088228974448911,79.52285417316676,N
Mancunia,106.2007064570212,5.610766614384637,315.0579862451548,3.18866996246472,.1510011275346176,226.3023586600831,N
Vinifera,318.4238435350272,19.90952912392722,1.03508250568618,2.61780377262967,.2063650713693963,67.06955283887007,N
Massinga,331.6644431187153,12.53326765974237,200.8161037728785,3.149835952651749,.2320245907035781,254.2008421878549,N
Pulcova,305.7586632952718,13.08912512258419,189.495130268953,3.154472709088262,.103103387367752,313.4712006784605,N
Gedania,258.9950098082226,10.03139487584611,155.750203689455,3.19180238434251,.09926389562229608,327.2519332760868,N
Moguntia,7.839706203540073,10.08976242814362,71.89897666662007,3.019530600989987,.09636064947346692,116.7278066025846,N
Bondia,79.35568745850072,2.411193505319665,268.7359089218864,3.124642466032142,.1804673657618752,211.5535778871142,N
Tatjana,38.4880134993357,7.368355033637775,253.9837839287545,3.170450185246313,.1856542185604219,55.91812138406458,N
Bali,44.69992489468348,4.384730038807423,17.91693523884945,2.221127275713288,.1505168775270229,300.579221774496,N
