full_name,epoch_mjd,a,e,i,om,w,ma,per_y
"  4836 Medon (1989 CK1)",57400,5.202649044261253,.1087706012250329,19.4091077830415,82.05589467526048,34.73553387725933,118.7076416743742,11.8671108254409
"  4867 Polites (1989 SZ)",57400,5.160406925502359,.01680787945454561,27.16879282142957,335.2044831109731,277.6917608906841,212.9867939003505,11.7228747895731
"  4902 Thessandrus (1989 AN2)",57400,5.204740011857609,.04216035256409267,9.073036945356392,170.3216633869018,271.5866757456462,136.7474329948049,11.8742657104837
"  4946 Askalaphus (1988 BW1)",57400,5.319552114547729,.05066542211216996,21.86120429657951,59.03798349693901,204.4394765079032,316.923045901625,12.2693287746237
"  5012 Eurymedon (9507 P-L)",57400,5.271693683871075,.0850919894489397,4.99677103828859,34.83345592015586,333.5592960815979,211.0158129021045,12.1041264815721
"  5023 Agapenor (1985 TG3)",57400,5.179433315972696,.05064527721661199,11.77363877909393,308.4088234988126,84.85400984506175,176.4771781314022,11.7877677701233
"  5025 (1986 TS6)",57400,5.200594875082889,.0743264368259258,11.02207670889531,347.8391474099208,73.56392114343299,154.4804888391731,11.8600832573535
"  5027 Androgeos (1988 BX1)",57400,5.305455571336567,.06459349495387674,31.44665741086676,78.22620894124411,344.9879412945847,154.8069159576773,12.2205914500454
"  5028 Halaesus (1988 BY1)",57400,5.263174666476537,.1297218558360134,21.48808414712956,44.06308075522377,11.60707434372463,166.8090261228285,12.0747980719688
"  5041 Theotes (1973 SW1)",57400,5.179489294463851,.03649613579275394,10.5886975842415,29.89745860232269,106.689383438102,105.2609050204967,11.7879588711174
"  5119 (1988 RA1)",57400,5.200836143798701,.1086393947195132,15.95053067953573,316.9774400829397,17.32665111847092,127.6731011458393,11.8609085956984
"  5120 Bitias (1988 TZ1)",57400,5.279224637145369,.1100916525483204,24.98993535374415,295.8833875467539,23.97359497284871,132.7483082476263,12.1300730266748
"  5123 (1989 BL)",57400,5.23138560511393,.1016290375064591,8.529403413330128,78.2264767644745,32.46883867541871,106.8871726668961,11.9655675207767
"  5126 Achaemenides (1989 CH2)",57400,5.240241973309571,.02542398457035477,29.86272777950306,116.4978907256759,353.6068003629244,113.9540416612469,11.9959656745986
"  5130 Ilioneus (1989 SC7)",57400,5.21560876467114,.009842636126239469,15.73441674454888,242.5130104683799,111.4373131861054,81.7156502267575,11.9114796187933
"  5144 Achates (1991 XX)",57400,5.204901780626107,.2710791992929275,8.901322130891645,322.8250418584298,331.4079430859072,148.9508713379657,11.8748193116998
"  5209 (1989 CW1)",57400,5.185467826572522,.05005013668494159,9.05064213756688,322.7092474601802,106.6541473673068,180.2970064875516,11.8083745007491
"  5233 (1988 RL10)",57400,5.14379226386505,.04484145783455942,3.377763373191182,142.5317731995837,43.19159022958589,271.374648563033,11.6663051983758
"  5244 Amphilochos (1973 SQ1)",57400,5.170644084532062,.02747485679691376,6.156766736177666,213.3048603312036,125.3867341858447,251.2037737807085,11.7577756511755
