full_name,epoch_mjd,a,e,i,om,w,ma,per_y
 32370 (2000 QY151),57400,5.146544173,0.057201246,7.37022308,333.0778348,354.9496833,142.0329121,11.67566859
 32396 (2000 QY213),57400,5.226327319,0.128688294,3.926808767,124.4901435,232.4250164,98.43304583,11.94821725
 32397 (2000 QL214),57400,5.248304694,0.007399303,5.594216512,116.0132621,164.5456181,170.4559529,12.0236621
 32420 (2000 RS40),57400,5.335682072,0.067122068,13.84855417,314.0240685,359.1846752,137.7714387,12.32517568
 32430 (2000 RQ83),57400,5.319465147,0.054840804,6.768617525,255.6398324,76.44180284,129.424561,12.26902789
 32434 (2000 RW96),57400,5.201667374,0.147822708,23.47545963,256.4212817,103.9833896,102.2177165,11.86375224
 32435 (2000 RZ96),57400,5.233933004,0.125162233,21.72378724,280.7128411,343.0132259,175.5456912,11.97430845
 32437 (2000 RR97),57400,5.206884586,0.121874155,23.1040582,269.2644155,30.05387052,155.5606968,11.88160552
 32440 (2000 RC100),57400,5.135623295,0.025376798,31.39660948,319.3831105,358.7624644,157.3963004,11.63852496
 32451 (2000 SP25),57400,5.23418116,0.097385109,19.68935699,248.1184176,64.77677994,126.7140943,11.97516007
 32461 (2000 SP93),57400,5.148871692,0.068255249,30.88862921,188.7553392,148.1044437,124.5671213,11.68358995
 32464 (2000 SB132),57400,5.225276579,0.018043081,25.25085039,234.8829671,252.8683372,342.9279222,11.9446142
 32467 (2000 SL174),57400,5.17671788,0.034025268,29.7601314,218.7736569,188.2741708,79.8992756,11.77849897
 32471 (2000 SK205),57400,5.29274351,0.049809744,2.66934633,147.8448251,168.4514084,163.5109567,12.17669631
 32475 (2000 SD234),57400,5.21611962,0.094462276,30.67408639,18.75619948,286.6028598,151.3966615,11.91322971
 32478 (2000 SV289),57400,5.228065471,0.166140252,9.660036914,341.1286821,277.2448623,191.580464,11.95417829
 32480 (2000 SG348),57400,5.251997785,0.091387032,21.58520706,127.8667826,207.6959656,120.700032,12.03635542
 32482 (2000 ST354),57400,5.137607035,0.025194794,12.15029052,52.77239416,219.465569,186.9024222,11.64526904
 32496 (2000 WX182),57400,5.267755205,0.078921327,30.46641034,65.87927399,276.3491156,132.3030017,12.09056454
 32498 (2000 XX37),57400,5.205934119,0.093807069,26.3001592,76.70941761,359.7479093,128.2123553,11.87835236
 32499 (2000 YS11),57400,5.185911878,0.160110541,16.77540489,68.71699053,245.2325526,130.5779051,11.80989133
 32501 (2000 YV135),57400,5.212475776,0.067433094,32.12575148,55.68489907,178.8100416,230.5237478,11.90074849
 32513 (2001 OL31),57400,5.203480531,0.060659384,25.35908927,266.124172,111.8995033,56.68870286,11.86995584
 32615 (2001 QU277),57400,5.178387348,0.030918224,17.53266533,100.409996,225.9392836,97.19735499,11.7841972
 32720 Simoeisios (2131 T-3),57400,5.192851096,0.013450287,7.507066645,248.0407931,24.44767549,187.2548993,11.83360331
 32726 Chromios (4179 T-3),57400,5.227849529,0.012782856,5.121877266,76.78984494,25.13475031,5.463095982,11.95343765
 32794 (1989 UE5),57400,5.189879608,0.057064488,15.08767355,200.2664052,344.2831688,287.6091182,11.8234475
 32811 Apisaon (1990 TP12),57400,5.250538308,0.075067907,19.87146296,50.55009127,156.7400035,266.3224947,12.0313386
 33822 (2000 AA231),57400,5.193433206,0.163099213,17.38033008,112.5959105,22.06570148,83.86258826,11.83559315
 34298 (2000 QH159),57400,5.163919566,0.126892221,9.677898568,212.5279411,178.3872026,70.86643067,11.7348463
 34521 (2000 SA191),57400,5.099813519,0.073076248,17.48970682,4.938472168,319.2635272,134.6989913,11.51700741
 34553 (2000 SV246),57400,5.27458159,0.053828215,14.92925497,22.06887565,20.27157955,61.32085213,12.11407405
 34642 (2000 WN2),57400,5.223099272,0.096724874,19.61833872,45.18615658,266.613452,142.1588836,11.93714922
 34684 (2001 CJ28),57400,5.222338554,0.124753531,21.21854221,118.2334217,272.0444586,185.1921356,11.93454143
 34746 (2001 QE91),57400,5.169487545,0.036763971,27.41167761,93.2364292,195.9066448,155.0408642,11.75383101
 34785 (2001 RG87),57400,5.154408295,0.037815575,20.3129988,198.9193861,88.65813746,157.1019817,11.70244014
 34835 (2001 SZ249),57400,5.327847886,0.080531919,3.529715438,138.3965578,129.0567206,170.0356583,12.29804075
 34993 Euaimon (1973 SR1),57400,5.153512973,0.054438632,8.895295454,40.37434257,48.97973524,121.8567408,11.69939119
 35272 (1996 RH10),57400,5.171364726,0.077777376,17.59236755,158.7393697,342.4130094,82.80685382,11.76023379
 35276 (1996 RS25),57400,5.155010537,0.07455895,13.04105261,354.1889855,357.2477102,231.0595573,11.70449117
 35277 (1996 RV27),57400,5.241163254,0.035314492,20.01628332,345.7631116,185.2041231,43.20349852,11.99912931
 35363 (1997 TV28),57400,5.187854041,0.077609585,16.04419224,32.97901941,24.33815026,166.1112318,11.81652629
 35672 (1998 UZ14),57400,5.166356816,0.034025687,4.023023908,75.8459189,6.535140659,124.3906017,11.74315514
 35673 (1998 VQ15),57400,5.096428957,0.041548088,9.911785196,43.24741683,358.0107246,172.4312681,11.50554418
 36259 (1999 XM74),57400,5.234453853,0.089782469,18.87985992,91.64802925,16.22091399,100.0003073,11.97609591
 36265 (1999 XV156),57400,5.171618523,0.025054793,6.096119697,124.0471319,43.46939418,52.41691152,11.76109954
 36267 (1999 XB211),57400,5.185786987,0.0918741,19.71169754,317.1541903,8.509986489,251.305138,11.80946471
 36268 (1999 XT213),57400,5.153074005,0.039579565,11.02478851,119.9488416,295.677144,153.397968,11.69789642
 36269 (1999 XB214),57400,5.243360622,0.062945724,18.00367303,131.4064906,319.8168783,124.7137903,12.00667609
 36270 (1999 XS248),57400,5.194191598,0.064783065,8.920044588,222.8999423,267.6841287,80.8903503,11.83818576
 36271 (2000 AV19),57400,5.206819085,0.048196503,11.73225666,72.44936833,25.73197078,113.2533959,11.88138132
 36279 (2000 BQ5),57400,5.313211693,0.099355938,31.15874252,75.48365836,7.505736796,140.34891,12.24739943
 36425 (2000 PM5),57400,5.195358324,0.077476749,6.217066186,166.5519154,252.3192022,19.72206615,11.84217464
 36624 (2000 QA157),57400,5.170890972,0.020481543,26.2600922,316.1126237,344.9892204,144.3067716,11.75861778
 36922 (2000 SN209),57400,5.258263321,0.041239542,10.39363389,76.53790002,224.6987747,168.8729696,12.05790057
 37281 (2000 YA61),57400,5.071926366,0.061566614,5.761380542,133.6192105,291.2707776,161.5068677,11.42266952
 37297 (2001 BQ77),57400,5.239678118,0.07775832,20.76599195,250.9366242,256.478642,82.77782953,11.99402956
 37298 (2001 BU80),57400,5.107185076,0.01365769,13.72594296,171.2204045,104.6115712,320.1467556,11.54198742
 37299 (2001 CN21),57400,5.162079268,0.101868657,29.65554389,321.7920909,128.605403,128.6102431,11.72857383
 37300 (2001 CW32),57400,5.141651498,0.03904472,21.53432931,7.511075477,92.72281403,124.8022518,11.65902296
 37301 (2001 CA39),57400,5.174295207,0.053645334,20.35433058,346.2386567,168.7906726,68.83039143,11.77023154
 37519 Amphios (3040 T-3),57400,5.20403861,0.006240758,25.45960743,30.3657844,311.3817361,122.1949519,11.87186549
 37572 (1989 UC5),57400,5.242359097,0.14353461,9.372632162,211.8886008,160.70581,67.47183815,12.00323619
 37685 (1995 OU2),57400,5.249105463,0.125061144,10.1101448,179.3330374,170.1412933,225.7883846,12.026414
 37710 (1996 RD12),57400,5.23466625,0.079224409,9.55594558,3.701132326,78.58359149,134.7726176,11.97682484
 37714 (1996 RK29),57400,5.14170739,0.185976697,4.528404345,96.42179676,243.827568,257.4298066,11.65921307
 37715 (1996 RN31),57400,5.146984724,0.026153137,8.897826577,173.8575607,338.975706,83.88657703,11.6771678
 37716 (1996 RP32),57400,5.177058369,0.066072482,4.347823597,52.31738881,303.3430779,223.8316818,11.77966106
 37732 (1996 TY68),57400,5.232221373,0.026982954,15.47647468,0.873115958,241.8737183,343.7795244,11.96843507
 37789 (1997 UL16),57400,5.264045368,0.009472267,0.449995923,264.2463951,209.4111438,108.3635665,12.07779455
 37790 (1997 UX26),57400,5.259699194,0.084418689,9.526783564,160.128597,253.9226076,166.5126485,12.06283988
 38050 (1998 VR38),57400,5.207658564,0.074887827,28.54302275,233.5627477,192.7823746,144.9666617,11.88425483
 38051 (1998 XJ5),57400,5.171909025,0.18527603,8.754500455,60.09587326,25.25681389,139.740449,11.76209053
 38052 (1998 XA7),57400,5.242629083,0.033745853,1.809740066,147.7166725,263.2332872,158.3818497,12.00416347
 38257 (1999 RC13),57400,5.212606123,0.118471249,14.82376974,160.4567299,123.0414941,183.2814437,11.90119489
 38574 (1999 WS4),57400,5.142804999,0.104951064,7.19224439,300.8927027,170.8047152,106.3678897,11.66294663
 38585 (1999 XD67),57400,5.168047278,0.105285854,5.757402463,242.122295,201.5742378,120.8453224,11.74891926
 38592 (1999 XH162),57400,5.268126233,0.084859918,15.79102959,24.66954306,59.52947197,126.0460194,12.09184194
 38594 (1999 XF193),57400,5.256775199,0.046362993,8.865604775,324.840587,111.9073139,130.3894669,12.05278224
 38596 (1999 XP199),57400,5.136410242,0.062302095,6.484926547,22.06675238,66.38046057,134.8183413,11.64120018
 38597 (1999 XU200),57400,5.277835355,0.119880136,16.85684413,72.56234386,36.09420263,107.8491988,12.12528511
 38598 (1999 XQ208),57400,5.143351131,0.050412712,11.61274604,44.27686899,65.90917619,122.4154249,11.66480447
 38599 (1999 XC210),57400,5.225042239,0.087091999,14.5375884,34.52847722,38.74069842,139.501556,11.94381068
 38600 (1999 XR213),57400,5.184842351,0.033852477,9.937385984,110.9955229,4.805737738,94.12740234,11.80623806
 38606 (1999 YC13),57400,5.138302847,0.061745164,18.26294259,80.30694135,19.89142593,136.0588198,11.64763489
 38607 (2000 AN6),57400,5.229739403,0.031232276,13.88789029,112.5611733,9.453345136,120.3370005,11.95992001
 38609 (2000 AB26),57400,5.286543947,0.109287817,11.6343331,100.3704074,348.925147,127.7629043,12.15530813
 38610 (2000 AU45),57400,5.229249725,0.014686578,14.07288662,270.6678099,305.8744772,1.417506108,11.95824028
 38611 (2000 AS74),57400,5.194059741,0.127100766,8.353846452,107.4652629,355.8363483,115.4651487,11.83773498
 38614 (2000 AA113),57400,5.257863653,0.025927183,17.1834441,134.4525664,350.0289831,108.1331752,12.05652586
 38615 (2000 AV121),57400,5.176533331,0.160973337,3.96618926,270.4153421,141.1799485,171.4617713,11.77786913
 38617 (2000 AY161),57400,5.199025763,0.041055988,12.81642995,86.60415826,279.3073959,220.8540579,11.85471606
 38619 (2000 AW183),57400,5.184336358,0.155399065,14.07438684,149.5147799,262.0585554,168.0017312,11.80450983
 38621 (2000 AG201),57400,5.171845543,0.075412685,14.00461019,147.5677163,252.582438,181.1848768,11.76187397
 39229 (2000 YJ30),57400,5.197149165,0.161049757,7.167899205,30.43929336,97.02212322,96.2258768,11.84829817
 39264 (2000 YQ139),57400,5.239673045,0.070211831,18.19300642,207.2167093,207.1252775,178.1527486,11.99401214
 39270 (2001 AH11),57400,5.184700969,0.074069513,5.414124613,238.5313787,231.7875217,106.7860951,11.80575516
 39275 (2001 AV37),57400,5.228416567,0.084551557,18.00997286,84.33451414,24.02651115,118.3814699,11.9553825
 39278 (2001 BK9),57400,5.271522156,0.079015062,6.00608148,27.73390035,38.26435153,148.8971119,12.10353573
 39280 (2001 BE24),57400,5.197918046,0.063010935,12.02987755,310.4482706,123.685361,136.0335594,11.85092758
 39284 (2001 BB62),57400,5.182215181,0.049746157,9.006137673,228.8474241,260.23596,107.4987667,11.79726583
 39285 (2001 BP75),57400,5.159146261,0.080514495,6.493422852,330.6737276,129.0159421,138.8052113,11.71857928
 39286 (2001 CX6),57400,5.282722931,0.069046047,4.645871084,79.25520268,359.7105596,142.8073577,12.14213207
 39287 (2001 CD14),57400,5.08844869,0.040510522,5.227566202,47.91988653,9.000537032,183.8578405,11.47853074
 39288 (2001 CD21),57400,5.277835491,0.051460612,1.948359746,325.9811531,165.2203158,86.2071412,12.12528558
 39289 (2001 CT28),57400,5.24317004,0.045774742,10.01823176,27.975854,99.31552,104.220085,12.00602148
 39292 (2001 DS4),57400,5.266553486,0.140506845,9.390579666,82.76123442,50.41075198,94.46842915,12.08642749
 39293 (2001 DQ10),57400,5.218868885,0.036221333,14.41097189,152.9760423,233.4720496,184.8551504,11.92264962
 39362 (2002 BU1),57400,5.103721023,0.061288968,9.735076366,180.4982907,284.2973067,122.1443064,11.53024653
 39369 (2002 CE13),57400,5.159493684,0.059158044,18.15876746,354.6304453,260.8273586,327.2145074,11.71976302
 39463 Phyleus (1973 SZ),57400,5.167506144,0.086409235,5.764590121,143.5487614,278.7246651,185.7182929,11.74707401
 39474 (1978 VC7),57400,5.272743534,0.087449463,13.04949884,71.61743967,219.8964974,166.781306,12.10774244
 39691 (1996 RR31),57400,5.227844642,0.088924953,2.353834964,156.6255037,278.8452803,158.2170591,11.95342089
 39692 (1996 RB32),57400,5.184049605,0.054639476,6.876284905,136.6789104,167.8307214,264.4492233,11.80353046
 39693 (1996 ST1),57400,5.193370612,0.008963289,6.527802218,203.9135182,130.2356145,263.2750629,11.83537918
 39793 (1997 SZ23),57400,5.185254413,0.065939731,14.99477665,22.15600368,96.84250263,118.9570377,11.80764553
 39794 (1997 SU24),57400,5.156615819,0.029140198,15.50752071,28.8994251,34.112398,176.5391972,11.7099588
 39795 (1997 SF28),57400,5.153669844,0.095922311,6.736500863,344.9005742,80.55503467,170.863385,11.69992538
 39797 (1997 TK18),57400,5.17013082,0.082200197,14.98443839,27.25166369,126.032183,63.08581107,11.75602499
 39798 (1997 TW28),57400,5.188283474,0.102897851,8.053109257,39.4509932,350.4826192,189.8603394,11.81799352
 39803 (1997 UY15),57400,5.310518449,0.072526475,0.497973784,165.1297257,243.6678498,167.2890473,12.23808838
 40237 (1998 VM6),57400,5.221879224,0.218144548,6.283730179,309.2567191,129.1068078,139.3146862,11.93296692
 40262 (1999 CF156),57400,5.242666315,0.151999209,10.78045651,74.74286933,35.63754074,119.9026541,12.00429134
 41268 (1999 XO64),57400,5.191220786,0.129451338,16.29270481,75.31792352,37.52012717,92.33602906,11.82803095
 41340 (1999 YO14),57400,5.160973181,0.057577498,33.16916869,183.290337,286.9620903,107.6966996,11.72480438
 41342 (1999 YC23),57400,5.332619608,0.085896199,2.879517195,239.2331352,199.7678242,139.6662294,12.31456598
 41350 (2000 AJ25),57400,5.231104099,0.081438968,9.692489777,294.2996391,104.4406107,180.6600653,11.96460171
 41353 (2000 AB33),57400,5.208529259,0.076591808,9.97945339,92.72056205,313.3305666,194.7032404,11.88723544
 41355 (2000 AF36),57400,5.162411141,0.078970594,8.032357048,95.86694964,327.1205494,169.0070319,11.7297049
 41359 (2000 AG55),57400,5.1323213,0.025538664,6.771048931,102.8099968,343.6232597,172.5611637,11.62730213
