a,e,M,per,diameter
3.045167450710875,.1854553488233778,59.3962242723704,5.31404185632101,69.44
3.141486192861978,.07620883671931061,45.51403548711281,5.56815011551111,98.24
2.910641926404165,.1722329164365823,143.1954191031452,4.96582457670184,74.29
3.173732990621055,.1248585066165099,128.4770082181601,5.65410385973192,33.3
2.734932691973582,.1588933634928861,11.25520101705931,4.52301643863932,65.44
3.017820295925439,.1056478716386599,216.3916553470109,5.24261860941638,71.25
3.158125533393188,.08076330326505085,160.5293902473522,5.61244742392208,80.79
3.192012581139608,.1218515256492957,272.6350649913401,5.70302261697244,33.36
3.359710495735545,.05813440015579739,130.6144144414228,6.15830205316176,71.57
2.59886805735725,.1559063765003933,310.4706298227496,4.18971565105815,19.92
3.212656635140466,.1459517471681732,288.2245592192742,5.75843765226691,28.00
3.208146292975266,.194286188945002,293.500041855274,5.74631525214722,68.27
3.021486407028874,.1007361933029442,215.0603511783346,5.25217477402339,33.04
2.554776002341435,.126755237093022,215.4606361214928,4.08354592671932,16.87
3.015726696770341,.03979917759406818,118.6825384889348,5.2371639913639,39.22
2.29698997231364,.2314252272714602,355.2677586923122,3.48134329501036,127.40
2.989829040237268,.0870029099491678,330.1747472222823,5.16984754295003,30.79
3.148071013635177,.1347853444767131,60.22416205098847,5.58566625674187,53.17
2.611871110166911,.112185770874737,160.3825911899704,4.22119888556957,42.52
2.852652158772683,.0655965974163526,198.6041278508375,4.81816235773235,22.95
5.18114452155613,.1165210604204897,242.2082198803741,11.7936099999892,108.87
2.533139887919768,.1083107303570586,136.571144389461,4.03178126653087,42.24
3.017006027142775,.0339118166625234,211.2542748292724,5.2404969061922,48.05
2.55298682362845,.216712307902671,76.38901151196063,4.07925695141875,23.62
3.068610917226068,.1460985109518927,99.38647348199272,5.37552568061917,100.88
3.195176606094257,.2298770630762167,353.6443844163172,5.71150424553089,72.68
3.14467168035685,.1712022676320517,114.5625092344856,5.57662147292345,51.09
2.59242594816041,.2380315104586758,215.4040297182766,4.17414702345961,27.04
3.182460706614316,.1912944569166675,171.0825715687442,5.67744293241837,81.28
2.79385990890632,.2351521384666683,340.4771614052581,4.66998129263015,26.84
3.015770386325788,.07715312447397096,240.7761453120992,5.23727779985102,31.75
2.802169115935875,.1940222867547919,291.6009290060973,4.69083023277975,34.07
3.091911662398018,.06752727232861827,173.0364757631003,5.43686836708326,58.72
2.814098059557919,.01171267102918208,157.2291482795623,4.72081566047668,37.53
2.920880941780672,.1959085962060117,107.9493565002674,4.99205066955106,97.35
2.771381555535233,.2009193898020629,56.42024792333272,4.61373541875734,76
3.065790430707214,.1224920390237528,174.6279264198754,5.36811608373141,79.99
2.955358837142954,.05135647247137185,309.6495555873919,5.08069977187183,28.87
2.57329278197907,.2181821561925888,26.04675922569478,4.12802201736485,41.80
2.58620195193081,.3114284326419257,345.9951345555523,4.15912386971976,51.47
3.145099935355498,.2933942505320482,348.2151416901018,5.57776068437618,83.92
3.115057488873232,.05592103903507632,243.2390116169967,5.49803248236778,83.04
2.235785800836188,.1963122959654489,305.1468103450571,3.34313175521552,10.95
2.59173505664371,.2675329565235896,189.0860446324464,4.17247849521099,41.13
2.697953266779658,.1395144766693052,24.08235968510499,4.43159267923565,41.40
2.315309248857397,.2300932874758994,61.36943561775464,3.52307356877615,14.36
3.145602165429284,.1817788546817675,18.10843545210271,5.57909677752803,134.65
3.013357711120021,.1212665873955222,151.5954637561217,5.23099417024421,87.68
3.382760570662393,.1697757777929549,115.5981743229626,6.22178632449845,45.90
2.9437826195057,.03164405662439886,101.7708731124048,5.05087717334572,67.66
2.672881521655953,.3233500253064548,156.167376233097,4.36996305355458,90.78
2.540725375043206,.1592425217708234,135.3663512743601,4.04990457004252,48.18
3.170159222801128,.2509042839901759,272.7008176644538,5.6445563812251,75.76
2.880373246390193,.1565489319632323,22.25910374304427,4.88856455909947,80.14
2.867355739215517,.1091464115084011,304.4510223854734,4.85546209391079,27.03
2.229667084889601,.1040546214383648,303.23347943389,3.32941733420729,15.44
3.015151164774511,.03285430547189613,135.7958439894634,5.23566484442443,40.18
3.193497412484921,.01941777949753845,206.8765479868378,5.7070023998945,194.73
3.05712378126977,.1542948858267411,239.1714362237901,5.34536957518956,316.62
2.922722260023197,.04846842323720001,309.4154617318993,4.99677188344738,134.22
2.730451736076538,.1939933854067218,135.8402044584902,4.51190512316497,29.22
2.67093154922084,.08704473927650209,323.6808737475427,4.36518183537408,21.43
2.919139567287644,.111449868690855,176.5250128092319,4.98758708437267,96.56
3.129829410722554,.1348770160235563,267.2054498741992,5.53718715996069,26.81
2.574426665432867,.1870806204145019,171.1609625214076,4.13075074579241,127.57
3.389753686356468,.1644116233577158,102.4887349711518,6.24108956054616,105.52
2.535461170280092,.05732772990385173,79.32452424039586,4.03732441467847,39.18
2.769197792322411,.0829135524061094,149.9989594712335,4.60828327126644,28.55
2.813893879568857,.08503479836259549,161.4605225015121,4.7203018838144,21.28
3.139148315740647,.2621984238257011,227.1880805419426,5.56193559104056,31.04
3.057535059439994,.2003435561946863,328.2152865898567,5.34644828899694,72.94
2.886303582957584,.01706608145182905,309.7079492633527,4.90366976303397,33.73
3.550808558063794,.1157828632448801,189.4201091054743,6.6911241673198,76.07
2.992921303334392,.05376380080550722,33.24127994578558,5.17787007270384,35.68
2.57467528474717,.2193599388738189,92.90871111651946,4.13134913682022,21.51
2.568572063639857,.2839204449121843,155.8721329644962,4.1166679134191,44.02
2.566382270113945,.1057535578233113,162.7442476707875,4.11140464013405,32.17
2.759810779724926,.09682399329060655,180.0702191926826,4.58487143686028,49.15
2.987755071338807,.1399392503417748,255.7299300989228,5.1644691869095,41.78
2.45691267504908,.0437651678986881,311.4177750792425,3.85117083030695,37.61
3.398426242854569,.06007514452316729,26.82944392269465,6.2650562608051,88.71
3.147282488349284,.09942216216891842,128.6221200213898,5.58356775106331,70.82
2.728009216778749,.3226087746755379,356.5197474300097,4.50585230583357,74.32
2.201745226909519,.1654309011451945,265.8591794731121,3.26707269171972,16.66
2.590137674628656,.2447429812785289,337.540089326114,4.16862161080109,44.07
3.036349826700232,.05510567241509654,109.4806366797083,5.29097746625903,62.79
2.737585029344375,.1433840845429321,233.1856031678441,4.52959766474835,107.53
3.051281820585205,.1106290474766769,97.0493917687012,5.33005492750586,90.90
2.719260629088079,.07059127058836605,324.3271184537844,4.48419463189573,29.64
3.01121456340208,.1186908184890859,27.37325001353151,5.22541461378262,45.60
2.795311415457467,.057845394541806,105.6613277764193,4.673621089722,53.17
3.170120305685995,.1183610950172772,52.3527391808277,5.64445244204053,58.69
3.106015948538071,.2390162661888739,132.266643686851,5.47411257390462,69.75
3.000300793800303,.3401521737314102,21.15842361368193,5.19703207986304,171.71
3.94477340108993,.1877316189839391,122.3673323669315,7.83504137120195,102.97
2.445019503267332,.1292230013143893,22.29066628427759,3.82324116715931,20.57
2.550079698237291,.1530355456273256,265.9567871833971,4.07229126632674,110.50
2.462533329273573,.07338901627278883,306.1128443490294,3.86439381233907,62.77
2.329619685722086,.2211570577329285,291.4529332546825,3.55578704686272,23.59
2.987030089439359,.04794233321237085,288.4430297741494,5.16258955515326,87.62
3.17962174563862,.1377020603006389,16.75816839831084,5.66984765695657,36.04
3.194472521895127,.1486992183567559,246.5922272915139,5.70961648210939,71.50
2.373956108961531,.1088228974448911,79.52285417316676,3.65777704486662,32.09
3.18866996246472,.1510011275346176,226.3023586600831,5.6940668071515,85.48
2.61780377262967,.2063650713693963,67.06955283887007,4.23558923784111,45.11
3.149835952651749,.2320245907035781,254.2008421878549,5.59036424888829,71.29
3.154472709088262,.103103387367752,313.4712006784605,5.60271284173117,137.08
3.19180238434251,.09926389562229608,327.2519332760868,5.70245930276751,58.28
3.019530600989987,.09636064947346692,116.7278066025846,5.2470760057643,31.28
3.124642466032142,.1804673657618752,211.5535778871142,5.523428016778,41.54
3.170450185246313,.1856542185604219,55.91812138406458,5.64533349910554,106.44
2.221127275713288,.1505168775270229,300.579221774496,3.31030774603153,16.00
2.651088578990608,.2482128157462896,222.4648065646331,4.31662737306376,29.38
3.000564811437538,.0919995066593695,125.8501597635982,5.19771808023913,117.66
2.857143026159284,.08060858489830262,179.2780143552295,4.8295445245936,95.88
3.045708971554058,.1695252868829148,203.4275273401365,5.31545941006954,50.37
3.011936687667649,.07164462173959422,197.5254221511531,5.22729439924526,33.59
2.930601477194572,.1645810015664073,196.3577217138187,5.0169913071937,151.17
3.224854050385786,.1082594520536262,167.9923943628017,5.79126314010114,65.57
3.18684479741019,.2497862214814336,349.5880893736309,5.68917866041176,64.06
2.663645679355939,.2270344014445862,298.4867762105989,4.34733275508763,76.62
3.113985799429985,.09707572963398861,310.4920149084165,5.49519545131025,94.40
3.219421913392578,.1158736795047269,28.22810056600092,5.77663657900714,66.02
2.179726864537191,.03862166672766167,249.6707771533718,3.2181873059925,11.88
2.342472080663068,.2299844626848073,56.9327289695792,3.5852532427211,40.02
3.096188568247563,.242106134389045,167.5818656492741,5.44815313974865,89.42
2.568918915111003,.2106089311088667,220.340170202114,4.11750179338586,48.54
3.175202241767054,.1606710226986232,349.3546767452854,5.65803058890535,91.60
2.538620112585674,.1298269044448384,329.8193905843166,4.04487194489799,27.51
3.126310128417487,.1328072044594829,136.7616486704283,5.52785049495048,103.68
3.411962871370438,.1512137842817699,55.80728263094074,6.30252601688014,170.37
3.118795095252972,.1963834985531318,106.977888907193,5.50793068370349,103.52
2.623018765434162,.1299716350343933,268.6232770325227,4.24825227514201,60.73
2.795374246030391,.1250831360296546,326.1883510073277,4.67377866497774,28.95
3.128435217608846,.2961666128047261,105.7695082508573,5.53348773385013,35.8
2.748437929572676,.1025295019902301,219.9183755004157,4.55656009369214,74.66
2.6342683277712,.3200320284137966,254.7896489861612,4.27561131512919,44.96
3.016667087185771,.03643807095193548,290.2249343683169,5.23961383010976,43.19
2.541792492413055,.02133584330871395,85.00051375737969,4.05245630820556,43.63
2.605562634505496,.07851764019369878,.5037852444062136,4.2059148746161,33.23
3.198527950594185,.06483390375463555,60.56589519290475,5.72049259219274,46.50
2.839238650921573,.1393704743841193,236.4825910996408,4.78421898361288,157.58
3.19292276954286,.1870914279957684,97.78712782588074,5.70546207872353,66.94
3.210242409668571,.07517633282734675,212.261512905685,5.7519479042173,62.63
3.016485657854851,.06628042120958368,150.1507699073285,5.23914115348814,26.24
2.745812257978452,.1262825591552663,327.7641922342114,4.55003210969696,32.49
2.223170594245227,.0256908454691487,111.3437767705576,3.31487675607804,13.50
3.154305205276449,.3079276786912628,325.3363295799408,5.6022665880849,109.56
2.659439634861582,.07580021561681717,29.17827551731789,4.33703980117494,21.1
3.001395595761404,.109823157298513,66.10112601236858,5.19987691458806,59.85
2.590375765652228,.1782911449535869,43.38374117170022,4.16919640700055,22.05
3.16984461342265,.0947695144023476,3.372748281151899,5.64371614599213,49.45
3.131362468490874,.04941704945900523,249.5548901602207,5.54125600817598,58.65
2.221063365400932,.09018969909553415,117.0486141130936,3.31016487176956,16.63
2.793383553625572,.1369234436542718,42.89781489138441,4.66878699039409,34.14
2.225840053398,.07491789752399298,358.2374449998573,3.32084902643358,11.02
2.713035090699253,.2051469664873014,58.76075846356688,4.4688041202777,19.28
3.194953702120241,.03001479657798494,222.6030609663044,5.71090658148287,53.39
2.579931092369236,.100064252925396,305.7281076425244,4.14400587098254,43.76
3.21056968126432,.0614511949149513,28.08702337581826,5.75282750935547,41.22
3.186042069590493,.201426577994012,290.694277021806,5.68702924240942,66.65
3.218320532503899,.08995939321516173,93.41733458729244,5.77367250667035,35.65
2.897272469076847,.1344371202977379,56.34164827922819,4.93164959818186,59.81
2.617139282874314,.1515657266379071,216.7388458724919,4.23397663012385,20.39
3.23307058276851,.1217005830777588,80.68348318817803,5.81341037396239,39.16
2.938715290513126,.06914840406809997,311.9312513788455,5.03784117062942,54.36
3.126858628112097,.1825028147481513,351.8987717580104,5.52930532052885,52.41
2.782049585465008,.09528343211924332,165.479593344756,4.64040089335804,28.04
3.148364432094279,.1995369300733325,40.72883036403017,5.58644719962787,61.82
3.000409345643142,.1246437301382103,15.85382165261057,5.19731412783976,80.90
2.228464415535166,.09008551763778551,42.1614715212179,3.32672389520759,12.26
2.361862172358426,.2750204232763924,93.2818573582859,3.62986127894755,23.01
2.312680324242178,.105383529655973,100.7865550989148,3.51707484621566,27.00
2.190586510933636,.08856217544351511,172.3407333728934,3.24226729729732,15.03
2.811504741706079,.1018210484445669,60.53340734421098,4.71429149839299,23.51
3.226708203264668,.1056878489874512,47.66918086863105,5.79625845013571,73.97
2.799359562242257,.1055845230657187,206.2607252339271,4.68377721339995,29.32
3.139095595947086,.1025675353043626,89.19966711295623,5.56179547841977,66.85
2.80509504563832,.08027626640675847,77.73981227938295,4.69817915844457,27.26
3.200198768541122,.02953270161525744,18.76326753450736,5.72497550585794,27.06
2.416747550863434,.194237149827566,132.7491297810606,3.75712057631179,17.77
3.123385711032234,.05506201372769293,113.0564076435177,5.52009600464475,88.31
3.066131844739235,.1288757499672576,180.1912070688866,5.36901281879299,24.04
2.702289104170056,.1494044503354833,229.13966269648,4.44227988236636,52.47
2.689938965600803,.2196859615593136,92.57840823014345,4.41186120508169,18.52
2.732823064021391,.07987990461499836,324.5073852469216,4.51778411155149,30.04
2.627524196400422,.1484032757485186,37.83573390482203,4.25920249648805,29.04
3.152054815910695,.07939615863426225,248.1334496687171,5.59627238423509,56.47
2.552939698392361,.1515314198572974,354.9608661885383,4.07914400426719,13.75
3.008490351201015,.1130612665210745,233.1470964793666,5.21832515642154,21.88
2.486387001125053,.1603956073933621,180.159424050879,3.92067905137075,38.41
3.124033975086927,.2661461926396641,225.9713302798685,5.52181465188664,43.55
3.093356248985233,.1873494615561546,27.83696384165761,5.44067908935723,33.43
3.176875334394395,.2676621741774379,182.8714048978084,5.66250321243662,90.56
2.478760359274814,.5672172168549113,250.3636263792981,3.90265369564131,4.2
2.710003683986307,.1918429467443047,21.46777694251874,4.46131639295226,44.65
3.022179559327634,.05940708952147875,136.9104549468758,5.25398221181028,27.33
2.860062021511582,.03016019889386024,264.2775325680079,4.83694755863664,51.95
3.231567177892902,.1025542771515967,49.17312264413952,5.80935591868611,76.02
3.050554605460526,.149885594836035,355.1506842218676,5.32814956486049,76.14
3.123671056424949,.1108713455408109,225.5931248244404,5.52085247698724,36.54
3.201852837502277,.1457373540379381,206.7965951968262,5.72941463377455,141.90
2.285502301950537,.1633601409368352,115.2194031738042,3.45525971579046,13.07
2.541748456320032,.09442177691814953,39.23205716372457,4.05235099655803,21.91
2.907009894621995,.1999590028648539,190.1156960869446,4.95653260326798,27.69
2.473500568517308,.1631086798821693,27.7226784627021,3.89023846848213,18.78
3.237564216558802,.04452543547891785,195.4674701934645,5.8255346433096,63.43
2.993937188070055,.08879232763910971,233.9647282346076,5.18050657645944,58.75
2.216022054870739,.1534342246827846,180.5625819209715,3.29890128304269,21.33
2.801279267367276,.1606713678712353,207.9415237838012,4.68859600083462,62.73
2.473136816463863,.1467172403418963,311.7426414527438,3.88938035454676,24.37
3.546258305766997,.09015256766193416,303.2677473645452,6.67826658297208,116.44
2.926593767425139,.1531621654645444,26.32530788683082,5.00670343480026,47.07
5.273512646816124,.06600130643708614,170.1766508225021,12.1103916947933,166.66
3.134496235498097,.1755630958808971,246.7723860419953,5.54957635560891,83.17
2.457874611142473,.2147237797662809,20.02483919428338,3.85343278054469,76.61
2.364848735285364,.2367367030579819,191.3816683843179,3.63674836717474,33.23
2.380901506592407,.2012576881620994,113.3722363719879,3.67384091918814,28.10
2.864190062757378,.1893723896529853,307.7804386188318,4.84742337453375,20.44
2.771887320564313,.08439930493379641,35.34823688271513,4.61499845622082,27.65
2.621223749019954,.1065605026624785,150.9852523911935,4.24389219703733,23.89
3.172038055978141,.1832574344482467,51.95247355610888,5.64957509647878,58.48
2.613944551142377,.1968352752570073,255.345511136201,4.22622639831794,32.47
2.936707965789553,.1568892810319968,43.8505699317057,5.03268031542974,85.49
2.701371502317081,.07881198823798981,206.953610124706,4.44001741263921,54.34
2.982964835734533,.1814031291814602,150.7710755334762,5.1520539595992,48.48
3.225588897021389,.08614858682897383,177.2129866001272,5.79324273325223,67.57
3.133217495909276,.1495687958947447,85.20211451923851,5.54618071944832,66.49
2.43118684844838,.1431878655827069,336.0260700676391,3.79084222015611,36.48
3.178640538089134,.2273962592307142,61.68032172404737,5.66722335041147,45.27
2.368234242091889,.1655833747029959,134.7528084655432,3.64456069042291,21.82
2.747316805644868,.2188646263738496,287.4172151842233,4.55377235697106,53.35
2.218671827941882,.1464327078860633,259.252575338457,3.30481996444111,7.87
3.130537713433187,.1775307636562688,83.3121665214121,5.53906692370146,39.56
3.150423135543681,.1950549201969485,343.3009791151812,5.59192752993184,26.79
3.367176227428262,.1750337167552838,149.6798474297399,6.178840323991,87.21
3.11905981042118,.2127149750425849,23.30619254431904,5.50863194670296,69.21
5.737602693377188,.6612170801392235,287.0414516570834,13.7437076950209,38.
2.635007558714194,.1636478550554037,69.18126497809317,4.27741118069973,25.47
3.115906897393705,.1440295430524074,103.1697566973482,5.50028142672706,43.75
2.751447856120503,.2498405650765385,18.25698576565655,4.5640472550174,26.90
3.003462688485083,.1925620230982419,55.80000021254369,5.20524965429466,69.17
2.372363810911142,.1586922838125442,358.9862268064418,3.65409755739282,15.03
2.209549078357438,.1732547730606232,53.26281073426702,3.2844577606585,12.2
2.988917514251644,.2465227728642926,85.65336806776317,5.16748348243806,81.61
2.786663514923339,.1902561162721637,64.27674213278929,4.65194958600319,28.33
3.1309997607846,.172282992342255,358.8650404909654,5.5402932652446,58.03
2.596334282133566,.2881236993073245,247.2091929175593,4.18358997850815,17.33
2.920162047831091,.08218250812410421,245.047562345349,4.99020780043043,73.73
3.987491668977169,.1864637518249247,314.5085312207224,7.96265474271906,47.08
3.17897315656509,.2196860751334245,168.3853063622493,5.66811291584831,57.42
2.693885996862758,.09190208744380556,186.3122969926577,4.42157525846578,37.82
3.153481273949987,.2830378549206025,241.1784411772882,5.60007169196642,53.63
2.717567134216297,.1315830080226644,171.6519683514899,4.48000629955721,23.43
2.226433320019274,.1681107590461653,219.668938681925,3.32217680388445,11.97
2.865172865645327,.1377647485176059,50.55092378285163,4.84991856701881,27.77
2.464051379120348,.2048772929154913,151.3264826576065,3.86796772118411,19.51
2.641515783818638,.1604754390975514,309.0561307477153,4.29326817731862,63.75
3.056300728591676,.234856027994276,257.3111024063602,5.34321106366156,75.65
3.209984385175676,.11225730290125,149.0219447220222,5.75125444554851,51.60
2.53278606666161,.111563104824573,216.5485100320093,4.03093657565179,18.39
2.833521974921808,.03091845810467127,324.1461465920275,4.76977705304253,26.49
3.201229822591734,.1013957986569624,129.14283154345,5.72774247520763,80.53
3.11634290566805,.02724345564817482,68.21719818503009,5.50143594715278,65.67
3.198419892863862,.2342488050713657,50.28666962993341,5.72020270654789,78.73
3.161935153900633,.1360270459251866,203.1747479895304,5.62260585871225,36.82
2.739305449608524,.2027109004278365,274.0030378639799,4.53386823665928,86.19
3.095213826056313,.2037848461906547,19.11147494436348,5.4455805606126,28.87
3.06677676960382,.23423613585905,101.3003071303684,5.37070687115958,32.5
3.162109473551182,.09374906197444215,289.1744211999029,5.6230708322883,73.87
2.802901056544547,.1974529252517968,299.1787186034715,4.69266825532042,31.91
3.133331659413585,.2020312741621413,286.2307814177842,5.54648384739662,50.94
3.139421309903397,.235233367289409,286.7242009025266,5.56266114243599,43.67
3.141497726040852,.2356221734641337,237.7044321636217,5.56818077863978,25.91
2.658745912767469,.2509012689641573,170.891282427492,4.33534291882524,12.86
2.671633394449599,.2156884508698455,171.8426408833656,4.36690251778813,18.46
3.141307291699611,.1577546265492604,316.0474233431952,5.56767448027776,31.41
3.028590703762857,.08503829323001845,95.91434002769944,5.27070949217788,27.33
2.529959898506057,.115614061391759,222.1869123396514,4.02419167550676,24.42
2.61470571820039,.1681575237739824,259.3831421612956,4.22807251541607,31.62
3.088641274262168,.14076126640853,57.39347148773508,5.42824459197736,29.53
2.668666100579945,.1830747122607712,71.09854030391458,4.35962927936824,18.70
3.117580812125074,.2124535580117104,234.3210214930574,5.50471427990739,38.16
2.611421345708196,.2169471420579413,305.3198370632422,4.22010859622313,17.9
3.172143160457072,.2574687095650026,138.4554273294184,5.64985589413395,47.78
3.208330430920836,.1267510208036662,18.42990419807025,5.74680999105788,74.67
2.786201336890497,.1541501805817007,297.3861994223505,4.65079232047019,32.13
3.401100156174297,.08718558318156448,259.5075012256879,6.27245182170092,71.60
3.172706988296036,.114557861899703,101.5697010906182,5.6513622988388,57.82
3.145860731801405,.3554779792748043,177.0720333243239,5.57978468864093,29.56
3.092830456576058,.0786288102095591,321.955312429735,5.43929198132378,38.64
2.935370982761014,.1014000553322444,148.6586127318464,5.0292438949394,43.47
2.479846738046065,.1349786444150371,204.1040273355025,3.90521963023555,21.12
2.683508869355334,.2082258371912686,320.4715289543382,4.39605133032186,31.93
3.21154339638772,.08368185013199494,96.26732596075291,5.75544482048864,96.94
2.604730622825856,.078812644560161,277.0298399740439,4.20390047806188,37.65
2.540132669761964,.2461267499697379,58.31200606946381,4.04848749845372,16.42
1.911415681463416,.07138876910543755,166.9185478921617,2.64265773721621,8.37
2.736138061338711,.2854587517950047,196.5686854817027,4.52600691778209,99.39
2.804152493591406,.1747501151255346,202.3846038183325,4.69581137430617,26.39
3.167978010517145,.1022617413552129,1.943067633464045,5.63873181999179,58.27
2.865977009642828,.2251698973048306,11.1136737184435,4.85196048912342,41.36
3.15149007937487,.1305724693996345,51.25422521507978,5.59476847102544,32.20
3.40680731669367,.1067587009927503,221.2017638047305,6.28824652094695,71.38
2.889108262944832,.02719553892772909,283.8921879028863,4.91081899279321,20.78
3.118775943682258,.1225599544146974,255.4738486763474,5.50787994999441,64.13
3.048870460042224,.056474249826309,168.9102437315171,5.32373783918013,75.47
3.126682576130409,.1434958121624262,174.2227280484023,5.5288383511647,54.67
3.001530180457593,.1172150017795631,154.1520226866078,5.20022666773332,24.76
2.291957677486772,.2642340709964793,132.8942415507326,3.46990906114652,8.08
3.150304274886401,.1937321273492038,172.4991833675643,5.59161107057834,50.69
2.663276053992385,.5339514124972429,1.82012993970789,4.346427888846,31.66
3.979230852492351,.2200593080796387,266.3337489956642,7.93792342459354,58.3
2.680783493060791,.05910758573587303,146.8799991070446,4.3893560748565,36.70
3.11225441710004,.1927373550341145,220.4900462339237,5.49061307892457,35
3.078105936149833,.1406138548840359,94.61149878402061,5.40049472141391,57.27
3.23365716116682,.09163064245690887,120.1646376657552,5.81499254276658,73.64
3.091241859367942,.04228058369574881,145.6219829759732,5.43510177375464,31.60
2.575722702455765,.1438170149536672,4.289759919835809,4.13387043824799,15.20
2.731700544111941,.1813768793863223,265.0274579349397,4.51500084584492,70.16
3.093550473282248,.1353577114452102,186.1750471122981,5.44119150786319,50.69
3.213820437385686,.09881678172511861,248.6638362337886,5.76156697341296,67.21
2.9209972577097,.1363028244461046,46.93868262764069,4.99234886424146,45.47
2.895811361996207,.2465531162460461,105.5323533097099,4.92791949011372,40.47
3.009184564757316,.06793702962200937,66.77014853063577,5.22013146487648,55.10
2.313955092061399,.03957640004101904,75.92033892268586,3.51998320641369,17.75
2.543048892500043,.1769749044526461,19.6757274693259,4.05546135421175,18.66
3.128202976826983,.1107420687263386,328.8154857871126,5.5328715738957,39.50
3.238166608620129,.07813002422649337,160.6056645594434,5.82716059672008,36.39
2.801775235756763,.1094287467417316,294.2134800356786,4.68984123458894,50.29
3.164338262637784,.2416148162071228,250.1426805851416,5.62901694854412,45.05
3.178498336492519,.193337680154669,143.8291370055286,5.66684305613823,35.73
3.152355282167923,.1782785713166744,125.3711540982116,5.59707259133183,47.82
3.012342099855051,.1135436385140298,43.25239157507956,5.22834983984068,35.52
2.474429974800368,.1448091171963771,278.7619713853555,3.89243128283033,22.63
2.872904204225938,.04862378784011982,131.2545685025086,4.869562222652,20.7
2.419482009934912,.2585508520620711,121.2282177709102,3.76349894088198,23.28
3.096001252194695,.1466696953807763,60.24793152997521,5.44765873618583,37.89
3.122160287459835,.1810742370817428,23.34040778801292,5.51684770639099,43.01
2.688147827177947,.1319927426667581,348.222326669064,4.40745537732007,27.19
3.185689646685547,.04220969075089351,297.0723357419505,5.68608566544303,69.95
3.161189016191347,.05493450485338121,131.1087176782794,5.62061578433587,66.27
3.014163398787767,.09455301233065365,259.8244232845877,5.23309224302427,31.75
2.214015654991948,.1272397376811136,263.3425396406459,3.2944220293104,12.92
3.41902721943171,.06219359825815884,19.30343145065441,6.32210987980327,31.98
2.900920584515972,.08386377975089394,80.87747688511176,4.94096709738843,46.17
3.13083010340712,.2707847136594001,68.81710240171368,5.53984295912942,116.73
2.545472634936081,.1334892282210587,75.17965815359567,4.06126053615136,18.05
3.023788514708354,.0224983615162861,69.85565010652307,5.2581784621311,31.52
2.60046781603757,.1936457113593066,284.049085857458,4.19358477706592,45.83
2.641288998934699,.2941445104548058,136.2425069487427,4.29271529735871,21.08
2.687926427002205,.1191117020848426,239.4453361872555,4.4069108808683,24.73
3.193643352540588,.2728756024882119,157.2230670533872,5.70739361193686,29.39
3.231770381013525,.07804681403427416,48.97421009170473,5.80990387161899,37.86
3.069714207215902,.1129743184581347,158.9886800685465,5.37842502020101,39.27
2.629445526435489,.3435386524205738,166.8658708195659,4.26387504878459,22.10
3.010307054820887,.1055867884686634,319.4271264609222,5.22305256790639,37.03
3.183009602839675,.1250084791643302,173.5487912237295,5.67891182472428,79.17
2.427599271056913,.2564975127064953,291.1134483341744,3.78245439009189,25.61
3.224888589937339,.09823033768658795,321.1223700598601,5.79135618066867,66.53
3.019410454437025,.1063884002755675,176.1573455297879,5.246762838633,35.76
3.11092864594317,.1425710666125239,234.1541117960448,5.48710508108436,38.50
3.093030289633539,.07249548308394471,30.4109128258968,5.43981915275444,62.20
3.101483669916035,.1696600506163042,310.3761669623669,5.46213526074235,68.82
2.922917100516357,.2299027953229714,229.9237294637176,4.99727154932568,39.12
3.212027431087622,.04686524150884996,204.5452155079766,5.75674603596121,77.20
2.611302006985385,.1554685826916279,50.14911154519937,4.21981931891995,31.49
2.605019572840012,.2574955735121107,250.0003129940842,4.20460002302405,12.01
2.929615836592709,.03127163527256263,233.1445031906971,5.01446049505501,24.65
2.271838466365208,.1468148509340697,118.4887166371373,3.42432025930514,11.96
2.594760091950992,.2644225229609732,340.9513135641782,4.1797857103377,46.84
2.786512187463895,.04677054320549494,120.4371655702104,4.65157066073035,34.69
3.025757515367508,.08022801207055102,93.15649922797955,5.26331525100063,34.76
2.665277423228165,.1159922844928431,311.795942847747,4.35132811749416,50.64
2.565232672964846,.2558068265009708,27.72624719876939,4.10864242709356,25.28
2.423823969105525,.09777105050307357,335.8467786484728,3.77363434658844,23.69
2.77158395360985,.1132037650616051,295.9466216460007,4.61424084981908,27.75
2.27131760316129,.1646118817939887,112.4077308163788,3.42314268866405,9.5
5.248880889534793,.0897484413087309,117.8124648378189,12.0256422169889,125.64
3.748892823252805,.09469751463263218,49.71228984556079,7.25876504442298,57.59
2.424534252979064,.1191046242315492,271.4604686209018,3.77529322199149,23.25
3.045882249903614,.2545856697946377,73.08435911479485,5.31591303210425,31.14
3.016372916870557,.1112517182474271,166.1505235644738,5.23884743731719,33.23
2.90207599590508,.09346774847163709,139.5459682275177,4.94391930750573,55.57
2.426910607089863,.04142475641444552,199.6369885218857,3.78084498816228,15.69
3.391715715611723,.07063697049442651,288.167979204636,6.24650896849487,61.08
2.463346740432202,.1644799271701302,198.0116028584675,3.86630867004047,11.64
2.564277747731811,.1131447731813332,319.9908340683958,4.10634843566728,19.06
2.380549797299636,.05826051473673568,234.7006632701401,3.67302689374345,29.98
3.172619163034629,.0862016849629437,110.824511513375,5.65112764325689,30.37
