pdes,a,e,M,per
268P,4.516737330611994,.4800603499613507,59.68490827160009,9.59943019422082
269P,7.208858957462889,.4341158392759228,254.4211278930183,19.355660462879
270P,6.752133832256525,.4676709227926323,258.9287363567192,17.5456622434793
271P,6.969382141348709,.3899422919539769,319.048629232431,18.3992287785763
272P,4.452472789080105,.4524759832592989,204.8797727588265,9.39528834372735
273P,32.54239111656612,.9750961432178844,2.752522689919114,185.644630706466
274P,4.365458461614423,.4406543954050188,345.9178045818462,9.12122129476826
275P,5.764619090512867,.713938170242489,131.1050100563166,13.8408934614681
276P,5.365502135274508,.2689146425028647,337.882906256283,12.4286443389318
277P,3.86562476228263,.5035597506028568,31.26031126991301,7.6004226612257
278P,3.692177533782286,.434489728510642,89.99035752539631,7.09466780664049
279P,3.575652894261562,.3993528168141439,347.5341382241625,6.76147165811024
280P,4.511788051435455,.4180949726414225,169.8047538742992,9.58365644900335
281P,4.862122716926783,.1735992815756038,302.3911492658,10.7212908101391
283P,4.135988441888949,.4856289687883189,306.4583294924047,8.41157219844053
284P,3.672208949798938,.3765598195496727,36.63482378844326,7.03719003987814
285P,4.511663294761228,.6209279165176597,85.29802546334702,9.58325895132836
286P,4.117064372792283,.4251626016738834,71.87586272536129,8.35390800715521
287P,4.177751953240896,.2690603363436921,41.66192541555198,8.53929817801313
289P,3.04610387349231,.6846297334784514,67.63538836459321,5.31649323500959
290P,6.104209907021001,.6470409619270787,267.8680917271116,15.0817727064948
291P,4.559094493906344,.4286430750700019,159.5367979216103,9.73477891530909
292P,6.134847738125053,.5867715331947698,246.4620927322088,15.1954611597658
293P,3.633181123162572,.419342964183725,150.3363753471029,6.92530293943029
294P,3.200457816378064,.5945159337133528,93.32923040155927,5.72567065292863
295P,5.345132018421562,.6147890632322975,168.4933874045773,12.3579335779686
296P,3.501015346281297,.4766286291817307,249.1637932386103,6.55087366324125
297P,3.48397434556826,.3086498338097453,53.34698974423387,6.50310288294621
298P,3.490149795441779,.4124291387296715,20.81860875784021,6.52040096237666
299P,4.372899361579497,.2819554161535973,322.0448990186117,9.1445518367896
300P,2.694544334263179,.6934621680484665,38.79973136127148,4.42319618797048
301P,5.686867070697107,.5874165458554789,52.78658437563432,13.5618150544414
302P,4.266480939437351,.2303736703896931,133.0452669069061,8.81277976172446
303P,5.075130668072057,.5104416819863621,180.0641673808136,11.4334960183122
304P,3.243127092631494,.5737843349679356,52.81430787802964,5.84055549309131
305P,4.620487458463609,.6961201103819195,233.5584691385575,9.9320728394748
306P,3.103790893731194,.5982594906974988,94.8149490108902,5.46823139731549
307P,5.80662535234928,.6747303138131737,315.9677095778935,13.9924547518654
308P,6.673370155727255,.3624264445800923,176.5060341494777,17.2395539335587
309P,4.451116169482742,.6066828196651917,154.8080254146878,9.39099470894317
310P,4.16645635942,.424663107414368,67.42780160989953,8.50468941585109
311P,2.188803669020928,.1152849435008947,251.7348715282304,3.23830995045338
312P,3.446455665896327,.4343846638546015,331.8293001557684,6.398339003822
313P,3.155646833891609,.2424141475288142,244.954672750022,5.6058412074553
314P,7.26254366015869,.4145924336803255,195.4207747275618,19.5722762374699
315P,4.869361808990001,.511865997219517,42.51656300198092,10.7452437101453
316P,4.327896869328113,.1664163274096624,335.8438473674303,9.00375268319524
317P,2.929228713963763,.5923477169378085,122.5740518111998,5.01346660347946
318P,7.539628693590754,.6753517392588705,294.1382136904016,20.7029932299419
319P,3.572878988693381,.6649819419370416,258.8699230315369,6.75360510349207
320P,3.102912310104745,.6824401124131176,76.44253318771239,5.46590974031568
321P,2.425408650984272,.9810794372072498,274.33372909472,3.77733572137452
322P,2.5149103084893,.9787668891727859,286.5732669857466,3.98833797634827
