full_name,epoch_mjd,a,e,i,om,w,ma,per_y
"301013 (2008 JJ18)",57400,5.215689370227255,.05515281599840101,7.892333776964179,145.8028520378008,204.6489360446345,129.5122259404073,11.9117557519903
"301018 (2008 RN126)",57400,5.122002984456639,.03774535381238957,5.226090708478454,149.7381906309484,328.3795724398435,129.1918566516608,11.5922554565105
"301037 (2008 SN291)",57400,5.217326558642537,.0815629376816086,12.1224387850151,286.2352355722705,45.817473808125,251.9535564672375,11.9173647858435
"301579 (2009 UC87)",57400,5.18630002097205,.1065501407636575,5.204580883491411,99.13886147153551,298.9245500887734,193.7823507357544,11.8112172309656
"301580 (2009 UT94)",57400,5.167475430433073,.03804626200405094,10.57818912321803,287.5628305215455,180.6446215265599,134.8280457511547,11.7469692753157
"301753 (2010 JZ)",57400,5.20543452770065,.06006879301654461,10.86444966672513,154.8513329443064,157.0145101580911,162.9844628741547,11.8766425268326
"301760 (2010 JP42)",57400,5.177492842548574,.118904650817918,18.97726648870537,4.793322348978178,284.05916079405,184.2964786596696,11.7811439641571
"301944 (2000 AS254)",57400,5.212620852803319,.136736913132363,27.09542951424805,105.19448071,356.6119041135401,128.9676578923928,11.9012453330614
"303999 (2006 BQ211)",57400,5.263271189894767,.04183393579517874,18.46858188164048,348.5061084961841,253.559400384257,222.2526583241619,12.0751302401568
"304770 (2007 EO67)",57400,5.148187672159754,.0529490883460791,29.43239277828499,2.755856868619179,303.4883120758149,150.4234997325395,11.6812618076753
"304773 (2007 EF188)",57400,5.282637772139955,.08700371750697908,5.381608156914295,194.8784427001506,160.0936527279147,97.6539805030297,12.1418384668532
"304774 (2007 GZ30)",57400,5.246486179725141,.04356831464691271,16.52001902933517,209.9044117024627,119.2946877665737,152.604339462783,12.0174134233364
"305544 (2008 QS47)",57400,5.145415019288789,.1397812451934331,15.25164003389189,299.5868129166591,115.6491330201128,165.9836131726017,11.6718263349548
"306000 (2009 TS21)",57400,5.191223094116991,.04697460654166614,9.555302514671872,35.9428849062473,24.51503629656368,146.5448809486676,11.8280388426168
"306001 (2009 TD42)",57400,5.245518678826489,.1534185553980062,10.11732854857645,111.1941584647185,294.762677952832,180.4258601058103,12.0140893922097
"306003 (2009 WM32)",57400,5.217746400911325,.08927250955079975,7.670223666735318,108.5917292111233,234.703508470547,244.8817792433328,11.9188033140061
"306177 (2010 US82)",57400,5.183519675091182,.05862614961363423,8.720729864262331,248.0879944663892,222.1560322737734,98.82772634678372,11.8017206146648
"306178 (2010 WR11)",57400,5.106255623447077,.1426676592897139,10.40402622698264,329.101488919739,115.7528539881234,138.1816445304196,11.5388367885331
"306179 (2010 WA55)",57400,5.189539671285336,.08646515653257165,6.158163361163942,29.19849852881453,70.06017868021804,130.19474018072,11.8222858699701
"306200 (2011 QM3)",57400,5.123418494731072,.101924622182093,8.309681063719692,220.7532895955633,93.54610516309543,142.3321454355809,11.5970612201121
"306753 (2000 YM25)",57400,5.147043924959158,.01307081152495454,6.137581228448458,265.1190608163091,242.2746697779984,61.40233036256404,11.6773692723032
"307560 (2003 EE54)",57400,5.132089746108355,.03170366391198969,13.44138058162961,81.82367456473482,39.13911626173938,86.63796747733394,11.6265152566349
"307569 (2003 FR68)",57400,5.189725699626105,.06050443736512823,9.192060269630316,122.8570023413522,347.7848592947612,103.3476356646577,11.822921562172
"308314 (2005 LZ45)",57400,5.165736426575965,.07828729706179088,22.92500522449576,110.1298323640559,238.6960465054467,236.9959345871426,11.7410399855483
"308660 (2006 BJ139)",57400,5.196946975201916,.03884422349356619,18.41529302747073,341.5338959955128,349.3509054023762,137.400517129986,11.8476067591005
"309707 (2008 GC1)",57400,5.111045294909653,.06621709480908927,34.77000271972579,255.3715583866216,166.1664931117271,145.8064995445389,11.5550757509468
"309733 (2008 RK4)",57400,5.224960240545637,.03387635961332883,7.704930951831521,194.2413084747074,257.7905562115484,135.0007518517306,11.9435295196795
"309735 (2008 RK50)",57400,5.194753691824265,.07548427497049949,7.139579873389055,271.3101067782093,197.1643407415396,107.5388140488911,11.8401074280745
"310005 (2009 KE)",57400,5.210979553108798,.03858872853315001,34.64268698602699,267.9057680600054,109.3210377531951,185.4217056666442,11.8956247518309
"310016 (2009 KD26)",57400,5.190278591694542,.1378312841029351,2.145708190621487,258.491063199896,29.75535033359242,160.9491626695234,11.8248109607742
"310022 (2009 RJ63)",57400,5.107497672688265,.0465621725130548,4.045776748962225,303.7905869009086,81.62896689905584,186.3681197155695,11.5430471168104
"310025 (2009 TO26)",57400,5.21674868485927,.1529084077991704,12.9406789835022,50.76221454502147,354.5650633671424,171.1471594615034,11.9153848804552
"310027 (2010 AH95)",57400,5.200443884325476,.07243626227828387,12.95444811998702,282.9722655813169,210.2891906810868,89.526333449784,11.8595667539537
"310047 (2010 HA43)",57400,5.186040407242678,.04864210507415218,20.21956199129409,273.838356071091,337.7398850371714,212.1504637268195,11.8103303802914
"310103 (2010 TL171)",57400,5.190408763163134,.01666500277129441,4.299281729202123,37.81798714853046,104.376471311573,61.59866169635668,11.8252558104964
"310104 (2010 UX28)",57400,5.296669392350017,.02710363273108936,15.69832337875537,225.202865004399,199.7812077307206,144.5177436644748,12.1902468822121
"310105 (2010 UW35)",57400,5.181353582674935,.01841746004985249,4.086331990488514,128.5118680822487,350.451306639447,76.61478076027252,11.79432382205
"310106 (2010 UV51)",57400,5.201299297621584,.1214838768519464,7.941922822737485,119.425472191337,309.6491107057211,136.2467622846694,11.86249301808
"310107 (2010 UB96)",57400,5.175947623344061,.1185482467772958,18.40450503691794,71.14867787269131,36.86397099216098,117.9871449040897,11.7758702461297
"310110 (2010 VJ34)",57400,5.202771814858455,.02902886012028541,9.180526420945187,249.4089000745636,222.7565930301112,111.6842689241841,11.8675308828576
"310112 (2010 VW176)",57400,5.197166913225956,.06686840879929665,11.22288137229076,295.5615880532242,81.88750066433656,190.6501876613313,11.8483588641734
"310115 (2010 WF13)",57400,5.194213934684159,.07683425221064204,7.247805438675728,73.95138385784924,71.04064372779672,78.21383503616958,11.8382621192612
"310382 (1995 QD6)",57400,5.195826534225423,.006392472703831096,16.98540126733901,303.2824458211362,49.10148853678545,233.3127754641926,11.843775520691
"310397 (1998 WF37)",57400,5.203051566732619,.1055871766039263,7.784353821026448,227.9045386214374,276.319280087347,76.26015269479625,11.868488067437
"310432 (1999 XN226)",57400,5.306441806347228,.05218016000090445,22.06354942894897,297.11493294,168.9168601935751,121.853289299288,12.2239991504019
