name,a,e,pha
,2.439504105853012,.5657907744753494,N
,2.110840645252455,.4381793263341821,N
,2.056396861544005,.5293609215387636,N
,1.630702152265684,.4390249085779614,Y
,1.243649140472526,.1753396840585529,N
,1.245381690329875,.5695815135910135,N
,1.655863857425503,.4775676185255275,N
,3.289053281326798,.7426129475967342,N
,2.116826925967632,.7253143119158922,N
,1.016895391257795,.2037502438557704,N
,1.290855082601684,.2139454766582959,N
,3.109617911046989,.6387744874218547,N
,.9514576387313713,.2426166001504188,N
,2.120653207023917,.4521697831065917,N
,1.806324281959401,.5147464011911332,Y
,1.312342756151179,.2147543800971966,N
,2.14068896745453,.4261277402946788,N
,2.208671216815621,.4452301851261168,N
,1.214865710639035,.130175482713145,N
,2.509483932762039,.6397113643311968,Y
,1.612738807224391,.3151401588507688,N
,1.306083525706466,.2468275371498282,N
,2.107916405991357,.4464851417877845,N
,2.168813144304889,.5446679038469224,N
,1.345351075915307,.2285382680133513,N
,1.671088217300131,.5341443222600205,N
,1.770149422070167,.4142162847981065,N
,2.135301515930972,.4194218965605256,N
,1.678404374998673,.5009004436484215,N
,2.642804489001952,.5985576835598793,N
,1.753849764552808,.3586528368723699,N
,2.716553441701584,.604035197255093,N
,2.570178161671996,.5643465351905305,N
,1.988436161956799,.3858217267970563,N
,2.182973432785443,.5357636420103427,N
,1.768807760902664,.3980318009910795,N
,2.275243924909637,.5052537330914654,N
,1.215959593160519,.4384844844010146,N
,1.307570204642293,.2334397769005631,N
,1.059828447437281,.3826540611571232,N
,1.440914749797111,.3011590685324584,N
,1.869210915772326,.3766207567926255,N
,2.194685612617375,.4963064716590923,N
,2.58775475272445,.5155397489362699,N
,2.422521125411344,.5750537331240942,N
,2.34624374443421,.4736952996550773,N
,2.354490244633049,.5224247844235842,N
,2.12777946111347,.6367838313564439,N
,1.505460462799541,.3372587072268693,N
,1.240226890236841,.5579107198300794,N
,2.050556387293327,.4593687931608787,N
,2.852743466386268,.6244588163238297,N
,1.766092301932569,.2960323434207559,N
,1.775015516493572,.3056749086700005,N
,1.462518547851194,.2227021145148352,N
,2.549076700865749,.591033927600611,Y
,1.331991409680435,.3741278494496632,N
,2.715638891901569,.5991107975326208,N
,.9370390624281772,.3656422749560745,N
,1.88686003448722,.4461089382501806,N
,1.774521426508588,.5203138841977767,N
,1.549641174676793,.3089483742155849,N
,1.502678940967763,.3353986885726594,N
,1.178147619286403,.7058299369406259,Y
,2.402836881415463,.5717314384410449,N
,1.727177841201374,.3958316038200779,N
,2.019797611758744,.8043752277475161,N
,1.117353369419478,.2164026806159499,N
,2.741326311206305,.6121381900052187,N
,2.516560967902985,.8031121649923564,N
,1.345462103685061,.2226871468112376,N
,1.503267181449976,.293976258769122,N
,2.200256292984765,.4954959646826225,N
,1.920547311615478,.3570026332966026,N
,2.389274600537297,.4825433216924537,N
,2.802434046142192,.7982235658005589,N
,1.424909683681719,.2761917703276775,N
,1.545647216096407,.2664661315885569,N
,1.507705494499644,.3610864797084136,N
,1.090507912143645,.3196534662487243,N
,1.557230805295922,.1822391185962179,N
,1.180661682865687,.525413444989381,N
,2.452222752377372,.5677181213389405,N
,1.691100502442065,.4508370298434647,N
,2.261994460056252,.4323755398606753,N
,1.445660588350623,.2484389535202715,N
,2.888103615304017,.5985784453273343,N
,1.884154012123987,.7296947078971863,N
,1.765230182393876,.3008345182892225,N
,2.56175568261433,.6134243774991133,N
,2.440389831933984,.5887664536667729,N
,2.015996596958987,.4037573771193454,N
,1.247197162707572,.1084489271957884,N
,1.691728027185121,.450627805817477,N
,2.155546069259795,.426089151242924,N
,1.724322878189452,.4766855527792513,Y
,2.176588246330267,.5911716754500006,N
,2.496562138566078,.5931512684573002,N
,2.841963721520713,.5599549331769468,N
,1.893818606427934,.6110335053070604,N
,2.96322802268759,.5835942383576097,N
,2.991343235985672,.5776505842998614,N
,2.265280571858744,.4430063415675739,N
,1.36271183969144,.2979948973422652,N
,1.395885582227774,.6642737569508234,Y
,1.353555753813829,.1610800426597388,N
,2.329299108692164,.4630476208530729,N
,2.40985816491274,.5484716398562903,N
,2.021693661997353,.5368586363198844,N
,1.472968617904722,.1625690883173266,N
,2.287907996420692,.5398753526838914,N
,2.52729371932057,.6639408932652519,N
,2.468364520551025,.5583784796449445,N
,2.499582107729665,.7427684305749623,N
,2.472889616062824,.5401550490570909,N
,2.415418280220986,.5312479191069519,N
,1.216349468379426,.2296120045175802,N
,2.2104468231676,.4240917593741474,N
,1.435670431300473,.2789077365446527,N
,3.058721704425984,.5798436119613005,N
,2.043824280456019,.4786319913184462,N
,1.162231883496112,.1449545679172197,N
,2.501963146476619,.6471445614257302,N
,2.239309731506246,.6034713609013862,N
,1.223458741325564,.1053286548807701,N
,1.875430257909248,.3868898092451468,N
,1.749077498981372,.3641173750683897,N
,2.3527320112107,.5656222952476645,N
,2.459663846353801,.5935518343870984,N
,1.531987468749727,.2946870706658717,N
,1.9976209834803,.5668044951372179,N
,2.582405563578393,.6536122179693106,N
,2.129688498256801,.4564948953825754,N
,2.481314058443527,.4830809413158859,N
,2.341299400141394,.4982071182877348,N
,2.354420873317513,.6004008567714196,N
,1.717780726335209,.4469673053849704,N
,1.938408706739416,.6374475199278546,N
,2.462410846827955,.6464739311851799,Y
,.9260325235211776,.2798028645632311,N
,1.725294276049275,.4538558710862879,N
,.8938719726991026,.5147302325695888,N
,3.093378747334808,.6500247805151953,N
,1.307786913572433,.455810821335947,N
,1.491778428429579,.7200068366597062,Y
,1.489091560288562,.2926663410428865,N
,1.461484486465423,.4034237298253313,N
,.8535296599360139,.4338467421424956,N
,1.810023701337322,.30527718978145,N
,1.21800777634243,.1541106397006007,N
,1.320524736758995,.2245046831109098,N
,2.144494027073191,.5917134584901641,N
,.9104750884456276,.7108891178160456,Y
,1.898908706777302,.4514868707779662,Y
,2.291489693402702,.5487044244786883,N
,1.926235205096542,.4778231988067412,N
,2.032339775693022,.7809058739816438,N
,1.788848759730095,.439736524117757,N
,2.074460161738872,.5441016765934299,N
,2.577813977319135,.557858243428547,N
,1.655566103944772,.3817920530447351,N
,1.288938929239472,.2947653613310821,N
,2.45784591493197,.5798896390962013,N
,1.463858399559712,.3159587359335876,N
,2.810875979556724,.6058064232035162,N
,1.229644204167254,.2594334801059859,N
,1.93051413291629,.609178048408637,N
,1.121772059308138,.6846820529208077,Y
,1.231044253237922,.3360479871021717,Y
,1.484621318539125,.2314348907306519,N
,1.572140448554534,.3169865726203417,N
,1.678020053040339,.2902414192557934,N
,1.578544502267639,.3228693736249595,N
,1.190597722126488,.4408018982140129,Y
,.9785427262479982,.03043872731238212,N
,2.233845729503226,.7328136223480036,N
,1.519085648548038,.407194300967389,N
,.9370075586532414,.5470783815996166,N
,1.960290637044818,.4539019920477039,N
,.9720360740455786,.2746967924822192,N
,1.721992970811054,.4307833812177264,N
,1.076308757700851,.1211500102128372,N
,1.768610405710014,.5228470435488034,N
,2.249993349241825,.5983864530374539,N
,3.032826307760875,.7774883446785882,N
,1.437225090957643,.2883768183904855,N
,1.620095606003421,.5375674625975257,N
,1.193071202419288,.1341240339792636,Y
,1.762017880811012,.4000509011369032,N
,2.280180070809993,.5146635149511438,N
,1.252170373539952,.4105073596330167,N
,1.776739523821684,.2873951246293252,N
,2.275372190553922,.6228937083868574,N
,1.439112853667385,.2736757400925168,N
,1.071611684120154,.462715543693936,N
,1.277409870407478,.3126636916140395,N
,2.336582081120245,.6500307244916969,N
,1.197945804408167,.3941616826229142,N
,2.053125761734514,.4814764030541525,N
,1.998261439258591,.4057592913472369,N
,1.724181183628912,.5095495926887847,N
,1.035486277138041,.2390551755062752,N
,1.36312176475456,.40966962254091,N
,1.826943739164188,.4816793375717777,N
,1.399853949525005,.2473918938504031,N
,2.682738779155491,.5426265401507636,N
,2.486234142350062,.5268136164539511,N
,1.184029561261172,.09545040551460633,N
,1.901629776349731,.4829843610903411,N
,2.5744714932138,.6213532613667608,N
,1.799722457590266,.4264262810130133,N
,2.514455164205966,.4843084162354889,N
,1.704461509355201,.4600626775151919,N
,2.573551146669272,.5973974445325497,N
,2.915639538800617,.8093604952506908,N
,2.292200529340217,.4721515078596888,N
,2.658421860523949,.5346752712234252,N
,2.141611404379065,.3999441767023856,N
,1.808517990374378,.4961130528884555,N
,1.382102497684997,.2182267233938277,N
,2.6941975373795,.5298043399178525,N
,1.328159391647327,.2181643935441888,N
,1.460338603980847,.3774663006764428,N
,1.699850013867687,.5262007433562648,N
,1.2577276075736,.264018721977293,N
,2.113195387475376,.5525025419884569,N
,1.487600513665289,.7942971387733433,N
,1.204939169207164,.4300377873944033,N
,2.503533168022495,.5892250277984534,N
,1.87109002865117,.3265144960280162,N
,1.379557890131582,.4910924143987114,N
,1.928617004442335,.7873641650123195,N
,1.349971231941345,.319081325327229,N
,2.037745658783763,.5783913012063384,N
,1.458001232150817,.5994832254537762,N
,2.653092881504764,.806619418560255,N
,3.758744222822305,.6802999288804653,N
,1.960207306461377,.3507729443172952,N
,1.034880974867605,.07607597285916728,N
,1.030234812443629,.3253099971711294,N
,1.286722762398457,.1873553017726229,N
,1.675848859380735,.3572644840205961,N
,1.505696425992183,.3798865049016995,N
,2.026107661924171,.4866816646297398,N
,1.077912188039348,.2588507284040381,N
,2.417404814122475,.6738134478904352,Y
,1.487000972942082,.3320320723097529,N
,2.730881098795176,.6183775536516602,N
,1.320677990699157,.4170910218009922,N
,1.902268763907062,.4548324858628791,N
,2.467804816391086,.477623230269037,N
,2.061338751778642,.4364725789236022,N
,2.497318841544044,.5240377053074424,N
,1.237805718006893,.4216964452076021,N
,1.674800504711466,.6132185802106361,N
,2.196861830407971,.5572395550711523,Y
,1.308016651959292,.6926310450221564,N
,2.389037050886898,.5441760586244472,N
,1.758667994464313,.3184424356622614,N
,2.277643340428546,.7738384401178394,N
,1.980655056211947,.4516140052348941,N
,.8448134233922963,.2854819293903784,Y
,1.757020584538684,.4242012229712225,N
,1.203276933006264,.09871602355576971,N
,1.360007490784619,.228471129954616,N
,1.241268506985713,.006234243596285202,N
,1.077865394560977,.2834172131327817,Y
,2.395881554586876,.5902762526384298,N
,1.89302118692905,.5684635457358003,N
,2.375002898007335,.5854706831193412,N
,1.082849588420508,.393448558256147,N
,1.009580866711382,.7434718817133086,N
,5.072008463829249,.7712611515091438,N
,1.184211066583559,.04554681112812835,N
,1.528885960238805,.1596892572245453,N
,1.737652125625483,.4970384658694895,Y
,1.359590151443319,.4141725187051108,N
,1.807289574107617,.4704050638143115,N
,1.939253063417941,.5203071080098921,N
,1.18889068677056,.2992505049556918,N
,2.326197962475692,.455449421021205,N
,2.207665497126242,.5172030038425633,N
,1.870969878746406,.4308574163388734,N
,2.110926003995079,.725241463418907,N
,2.302832376621414,.7884534598446704,N
,1.992191765504439,.4715134139664885,N
,1.351885378840309,.2818113737757261,Y
,1.216459764528784,.8578618954016773,Y
,2.381729513387083,.4839207469079237,N
,2.763467306645718,.5899027324581865,N
,1.736896718410576,.4257759053533644,N
,1.483168653454106,.288187028493972,N
,1.301968524782987,.5412842461772237,N
,3.010465451326996,.7320142078708635,Y
,1.942846242776286,.5398230834335892,N
,1.829246124882859,.3693341720205709,N
,.8120936720965857,.3445340978836677,N
,2.414612043119762,.6996637843367672,N
,2.176068430567441,.4303684259400756,N
,1.906151269057465,.5888251965306979,N
,1.416196745147744,.1651068399325921,N
,2.364185236784071,.4949160198885673,N
,2.322295168395404,.5118047588431361,N
,1.14598493089337,.4146853549800014,Y
,1.5298906370634,.4095067123302577,N
,1.831371380223516,.3802884305287598,N
,1.657189408059477,.3674428515409536,N
,2.462491911112235,.8944806159784118,Y
,1.217667946695331,.4674041069269201,N
,2.827266865454426,.6202159273024627,N
,2.525141313207662,.7810341995497889,N
,1.697677423913472,.3629089449811814,N
,1.299017165748249,.3562101138537232,N
,.9716810232675153,.3508239352590851,N
,2.10125461964198,.6673422083832495,N
,2.047413540706545,.6649938897426496,N
,2.052015630509826,.5348579127040708,N
,1.777760986886601,.4490904605884152,N
,1.303380916163652,.205049839862598,N
,1.684944429573848,.3535627434069293,N
,1.322376596518488,.2118970178240769,N
,2.783479191034954,.6791436006357938,Y
,1.256414706556252,.1340606528510348,N
,1.281716090206724,.3392872452179796,N
,.7837966377757785,.4633669054623614,N
,2.225141912064942,.4350109257511925,N
,1.814566241664988,.4532672834198189,N
,2.325904891364399,.4669679574293765,N
,2.673033058182281,.6584915479340984,Y
,1.998184708876303,.5803967494805679,N
,1.640685211810622,.7409773212159925,N
,1.466651276819724,.9259579144092435,Y
,3.242735586023702,.6607851676133831,N
,1.687593871346246,.3734739252269939,N
,1.93348954883464,.5493907202443845,N
,1.810297796250272,.3264961100801169,N
,2.807877549197765,.7308408263428552,Y
,1.164352005913561,.2989304901522179,Y
,2.530721511323955,.5493651639323835,N
,1.291547532217415,.2206540093223516,N
,2.039951898806283,.5769616326856217,N
,2.346928964003324,.482683984721581,N
,1.210872414964852,.1720294502500813,N
,2.245519555297439,.5210983134140235,N
,.8648325061882707,.4430659824319242,N
,.953940370748692,.3305764809575655,N
,1.583494664995357,.2936537514620021,N
,1.482860563573386,.3284409250065655,N
,1.126929391926191,.1629073528665879,N
,2.801388379334887,.6176446767568601,N
,2.624470096996353,.7122396406726461,Y
,1.059799095144645,.0925490800541459,Y
,1.341978412628041,.1747072711773259,N
,1.418786256123095,.3578753089750932,N
,3.387827392251267,.6765040333972712,N
,2.241625971400029,.4761456799874841,N
,1.25822997231332,.234104359864644,N
,2.63334735244905,.6001314185536429,N
,1.229744434880192,.156473830505897,N
,.7647175643147144,.310250029164381,N
,1.044083420791945,.047175019390563,N
,2.560995588815918,.5918479678224903,N
,1.437293135260984,.4203785122694104,N
,1.856029458715384,.3081935858037402,N
,1.212983876789991,.171350277265102,N
,1.39760612592459,.3279359811373742,N
,2.511094749372577,.578339679892479,N
,1.198814280597962,.1938205435432657,N
,2.800295398674711,.7014320388221787,N
,1.634599680487333,.5994410313568127,Y
,2.013992369864449,.4081206720989571,N
,2.565095318787216,.9282336747716897,N
,2.464774718216822,.6575950130547128,N
,1.936563336122595,.4623260022509656,N
,1.437822852195215,.2496748850329686,N
,1.951290842737707,.5142101981709523,N
,1.532967259962374,.5965027248741246,N
,1.893253856555554,.852885923300754,N
,2.279089026202893,.5244159092164915,N
,1.279685223076483,.2592790793405239,N
,1.070944067309069,.1038302357302355,N
,1.163047026479403,.2893974519471214,N
,2.059345132962367,.5068981999258947,N
,1.227406816769865,.2654827912717601,N
,1.338474293457213,.378351904383533,N
,1.930882648229043,.4020789951335374,N
,2.427175007293989,.6177156741209099,N
,1.702115246491831,.3942916337272411,N
,2.198805092446994,.6046744119708625,Y
,1.412010766140337,.1844201704123632,N
,1.058113098291855,.1397857282850483,N
,1.489913005586663,.5154683103937678,N
,.9091494023917649,.3978319345229783,N
,1.327763259521283,.292455251236003,N
,.8892652102635044,.139040596612316,N
,1.670313050034218,.4236912358300168,N
,2.113126474054349,.4647370413015596,N
,1.511572420312103,.4361410933796637,N
,1.978104359414309,.4846932380408883,Y
,1.584176350411848,.3277872180300438,N
,1.32366343203565,.07089304288159236,N
,1.689887962801573,.6058183568251151,N
,2.196281784617404,.4312421279708356,N
,1.151465355439784,.1595845893834063,N
,1.850532390307891,.3636663256399492,N
,.9029211188485435,.185431174524328,N
,1.356051685129789,.1830383191723641,N
,1.401209597756612,.1734600553484829,N
,1.068710591372664,.2639570522385908,N
,1.430571221425749,.3783746244673432,N
,.7833024415820297,.3064543762491609,N
,1.612981783471258,.441937953861358,N
,1.236165937760889,.3161256714111068,N
,1.145541014260161,.304586630372948,N
,2.116972719832784,.6729483883249244,N
,1.316265845822072,.595700322281305,N
,1.669345629279167,.2876303888621017,N
,1.258642590901841,.07364080009421629,N
,1.931435944139026,.5078376506793758,N
,1.739085436988708,.4098012526273962,N
,1.880247595675655,.3894671448559433,N
,1.245328479092416,.1532257037880614,N
,1.828002083125497,.4225886776141229,N
,1.457059050431419,.3946120500482378,Y
,1.391403309731696,.3624926586576691,N
,.9430913117830794,.1012125197085715,N
,1.890148921341123,.5408854691613353,N
,1.4131901807527,.6245128306842112,N
,1.221718637211495,.1850715255648756,N
,2.00386756707801,.5222876075249202,N
,1.064448455390262,.09934919506584651,N
,1.414119676857532,.4647881306778311,N
,1.018160563384333,.2402572694696427,N
,1.393547876497858,.09224730471870095,N
,2.263028781199141,.5922642004213741,N
,1.437214338785796,.4870551385955595,N
,1.304792605168334,.1205186615773367,N
,2.064871892378505,.7425319459695356,N
,.9783472975145012,.1837787639960883,N
,1.723850479491038,.6536219836723363,N
,1.373589025273656,.2787899473949381,N
,1.550388205315811,.2783363765171155,N
,1.935872079479759,.5790148969534173,Y
,1.975625037607426,.6002225650255779,Y
,1.132085911199679,.1487252390289359,N
,1.789906772621187,.2742711642091821,N
,2.454707958728171,.4834174315407881,N
,1.960651942114775,.5022377238307691,N
,2.167048471137045,.6123922204813277,N
,.7610506197847345,.3575734448989218,N
,1.714505082341766,.3685339995315781,N
,1.071733124923323,.1177840985527553,N
,2.45175959770265,.4847878786905496,N
,2.517725720112752,.7802272277540201,Y
,1.529277817227382,.3531503393379081,N
,1.86141869005423,.5622200296480917,N
,1.685263429447158,.377235325411952,N
,2.079669367965605,.4863941557796549,N
,1.059989417478993,.1158398507556637,N
,1.95872792876846,.526442772939227,N
,1.519959623059527,.3559544867122814,N
,1.432290982110329,.371419273629624,N
,2.412681719957747,.6778041120615967,N
,2.353906086848621,.6308963715473254,N
,2.206541834236043,.6868532413406154,N
,1.888939167614091,.5945555367090783,N
,1.625873562236571,.2449854552124241,N
,1.502564480402867,.3326832416732916,N
,1.948275579923594,.4392904604928013,N
,.9428729854604042,.5080542369606733,N
,2.462496297903225,.5890797696911219,N
,2.627517190458983,.5353471821502165,N
,.9439129006317026,.5606903066656843,N
,2.558436793400582,.496050989443641,N
,.7562417745939491,.4359143443080243,N
,1.259256992702678,.7508382122066241,N
,1.302832460609345,.388998580062873,N
,1.980254790018899,.6383103882002515,Y
,1.836162881310174,.3077021799340497,N
,2.556579579415184,.6067622241403119,N
,2.149668734844266,.6333305429242668,Y
,1.813698864175271,.2866692182751888,N
,1.54807946841383,.3961832815147817,N
,1.394524904121958,.1851820233627237,N
,1.708672559286079,.4308886200702218,N
,2.58107088933731,.5767053774006281,N
,1.155083252172039,.0714958362021459,N
,1.12253842572352,.1560262638414119,N
,2.002854136791536,.6863071709603895,N
,1.154921295612944,.2109664292617045,Y
,2.302259475134742,.4759682930246696,N
,1.934063709182411,.5617417994749591,N
,2.535003734721663,.9103011910510276,N
,1.245596462412756,.1626712451687059,N
,1.341063496253091,.2071626396417944,N
,1.81460018010749,.3939214542856782,N
,2.368748730144268,.7061832102182281,N
,2.307134072653708,.5038226956973045,N
,1.745336419507979,.5067379972160306,N
,2.581095702827119,.5043353699195079,N
,2.189755536336564,.5046253578654655,N
,.9866328685436414,.2123908205855492,N
,1.336816271151453,.210757034609935,N
,1.737664699463211,.3972974560362668,N
,1.621365440072022,.3643830553468411,N
,1.855050497126939,.7038093762322615,N
,2.000414026706259,.4869849681152724,N
,2.652199984574866,.6594297420431559,Y
,2.435960339978768,.773826720384499,N
,1.747062432142876,.3433123417482626,N
,2.042459391718436,.4052464761339767,N
,1.111908307887713,.3002562346458085,N
,2.127349787956659,.4934816671180011,N
,1.421982829422552,.500012160968057,N
,1.368575867864423,.3580282230334684,N
,1.536640313228019,.3377179051143515,N
,1.451904606552672,.2016530492769952,N
,1.319762197226989,.196423601887899,N
,1.152397984561143,.06947649612154967,N
,1.204171051946515,.4374042753364678,N
,1.339011142131763,.2414254069067799,N
,1.287635629571016,.2961073234085778,N
,1.26574221605083,.1925428565959247,N
,1.801542215569677,.4787739348924648,Y
,2.21227868212835,.5077405376412478,N
,2.026854484037029,.4567163834541356,N
,1.435071569109035,.3996129981575192,N
,2.119292136578189,.5417198021175572,N
,2.191953545210503,.6485171928659867,N
,1.504939441277333,.5394807197594356,N
,3.174369964271725,.601814938112293,N
,2.030620070494657,.5773695242837528,N
,1.795117407104781,.339794294135019,N
,.8909696430508306,.1812127283730734,N
,1.250432525257593,.3047063426250972,N
,1.947696359895605,.4609864149871341,N
,.9461067627499008,.2457314731371569,N
,1.344696856792089,.2160349009635111,N
,.9600029347732442,.1481061857312518,N
,2.132278945024244,.7653916922739351,N
,1.459052970880195,.5736956793913008,N
,1.135592761524868,.3907196942556633,N
,2.831988671402306,.6672743719874141,N
,1.655970664382159,.4565976416217089,N
,1.469384154975994,.2219638984399411,N
,1.44688829520643,.2767749896664252,N
,1.301397396934583,.1836694411272933,N
,1.46438044395685,.215301349169647,N
,1.09314823493447,.09190929642548198,N
,2.602205356888885,.5073616119104245,N
,2.273783013505223,.5141604832789674,N
,1.150289647859716,.3727637718264575,Y
,1.106351007908158,.4737363750128088,N
,1.952475859986656,.5894755939112826,N
,.6936748292913445,.5766647979984773,Y
,.9586067401371037,.2242254968471236,N
,2.501764570027555,.5981317020279715,N
,1.05201232449771,.1719311366285595,N
,2.049678538177762,.5242221298049393,N
,2.056681679515425,.4991102861989647,N
,.8851512359592736,.4854591015401001,N
,1.247790237974767,.3043819204990059,N
,1.349065508654423,.5160829685907039,N
,1.510940269829826,.2353115330873343,N
,1.943421186226911,.480573525394431,N
,2.053975956237192,.407886329500824,N
,1.083982583290166,.1658953389202958,N
,2.300988424759407,.4687763339087219,N
,1.11640694373446,.5046864062305441,N
,1.444547143489581,.2757644496478568,N
,1.614231182993525,.4416952988922289,N
,2.036089712446893,.4405275217787245,N
,1.59357189436995,.6407333004229032,N
,2.292992127264195,.7317119793044401,N
,.9362135017827099,.1463069676558856,N
,1.1761623481854,.2298486461206828,N
,1.191684100897218,.11248829358999,N
,1.79477492607665,.4584769392189312,N
,1.11134307910552,.1678171618292988,N
,2.269244165315356,.4501261959997712,N
,1.149261843205299,.4977863910638051,N
,3.250473079576641,.7376929727988843,N
,2.212582237064158,.5098093938359489,N
,.9176976084860177,.5153882271747767,Y
,2.359995320708081,.5736571940242564,N
,1.597993105639311,.3763581057399394,N
,1.076012643906868,.07830165391785757,N
,1.154345604865712,.1387782639450531,N
,1.830642200851457,.4912778004274667,N
,1.34170550276247,.2757495921404257,N
,1.728111553730089,.4231517075923015,N
,2.00662455934574,.5960594753132138,N
,1.889179769680866,.68799970743482,N
,1.787520406030088,.4236938841343237,N
,2.273133826379672,.5570069624370569,N
,.7803836031545809,.3564314122152571,N
,.9331497648015338,.4023844852313507,N
,1.315088296495853,.8227187749754074,N
,1.512663179355301,.4103412107999307,N
,1.74242730362196,.4258434450949293,N
,1.223121662702359,.2610956918481924,N
,2.148581386545891,.5414916449705863,N
,.9804630356225554,.127327784384731,N
,1.472777463617573,.31637268171038,N
,1.820095955564027,.5575812000831043,N
,2.459779930870591,.6728064458422333,N
,1.852663648990898,.6162012982889885,N
,1.026787332481316,.3039366168777062,N
,1.632911469850248,.5043772757028794,N
,1.414345564137791,.2213100394474647,N
,1.514528017293647,.7067359890279079,N
,2.045910969972552,.5082610157293286,N
,1.188549478393186,.1493258539929849,N
,1.368995902972347,.2431623925678957,N
,2.044887529154857,.561654582772271,N
,1.509383578707171,.4068074542712537,N
,2.244758074842219,.5249424436168341,N
,1.050323281137357,.1159567642718458,N
,1.404690157534408,.2919454307827834,N
,1.927081263253209,.5194936357170239,N
,1.887036451394021,.7572722643708624,N
,1.148468296496267,.1507718427213307,Y
,1.438913469484833,.2052209045579908,N
,1.569253073972588,.3743772144905506,N
,1.636969484073731,.3631863616744781,N
,2.563474918156137,.6533626485049324,N
,1.680694210465443,.566580275029972,N
,2.083924944546246,.4789871594029169,N
,1.73644709126028,.3959490641371223,N
,2.022838619135801,.4941951615988184,N
,1.752684550609761,.4235042059905977,N
,1.529757213193127,.256132709091926,N
,2.085921808800583,.6354845036791765,N
,2.250209644636631,.4445498853671399,N
,1.94160439945658,.4849769357449182,N
,1.221444927646016,.1870983033674397,N
,1.748506695346642,.3280581140426883,N
,2.855846963216764,.6164630684975296,N
,2.028998894813521,.4957952694721648,N
,2.606095079041642,.6159737685583901,Y
,2.176062972268713,.7120420215997079,Y
,1.044488065174876,.1357402090147127,N
,2.278570554569019,.5124172602870686,N
,1.036331410840645,.4445003739800373,N
,1.413790823318523,.2829658972550324,N
,2.048890230596486,.4924730294657049,N
,2.392246904139426,.6993530008037963,N
,.9905888269277284,.06695320255889094,N
,2.168201205832857,.5825542871899636,N
,1.207811759409753,.6318482955586016,N
,1.610940108062047,.3777222452985903,N
,1.503734662220418,.5898646586476108,N
,1.5501547724752,.3669494351921849,N
,1.30502142828424,.1427094090785909,N
,1.974961814919814,.4760649810473535,N
,2.414309709408424,.5808387542475366,N
,2.489413328944913,.6083845011274612,Y
,1.451821743693534,.5815066517660726,N
,1.51435206704576,.7524442493738788,N
,1.01149511447059,.1183449754791886,N
,1.167144379503689,.2708843220431411,N
,1.809611969940039,.5792271656718516,N
,1.365994910613937,.4512844971855746,N
,1.290732047343634,.2182504983734128,N
,2.532708361895931,.5412896416891387,N
,1.098885330929435,.1184064128687602,N
,.8338945498411631,.2039510615989052,N
,1.446990037175525,.314469158415489,N
,1.295035684176714,.3591274835619875,N
,1.983594320446361,.5437556262228285,N
,1.073082484508489,.06561715794547128,N
,1.550222516855575,.5864058669112349,N
,1.66950287819531,.5529205619017412,N
,2.343386280556443,.6103330330048855,N
,2.039769883677821,.4868919999676862,N
,1.140135769499245,.1138312235156923,N
,2.013960831063495,.4885316755063508,N
,2.027052253873129,.3976042164476609,N
,1.367547228733565,.4672586580085132,N
,2.560359992464885,.6172825763847506,N
,1.11418153916461,.3858320143093989,N
,2.215298339130441,.4845195314420161,N
,2.148411138987583,.5460021178913721,Y
,1.191164327787899,.3011381258947437,N
,1.359999854881041,.3817155377013662,N
,3.256098887088066,.6175547160509472,N
,2.014232476568623,.5160945199276331,Y
,1.505479117929219,.1830720180888966,N
,2.182565631170422,.7253110380778611,N
,1.23218254221248,.3961942374617343,N
,1.846085470787965,.546671407033545,N
,1.560575095377813,.363541259129,N
,2.789791793663154,.712200867546496,N
,2.67140334155682,.7088272405788759,N
,.9880898518473222,.08810898100224221,N
,1.317715299827466,.1891789010760207,N
,1.972790411179509,.5106623249605001,N
,1.123847407832391,.3722780952195878,N
,1.798476596090645,.4683977942920044,N
,1.582295208086851,.3313334017457922,N
,1.448873455662294,.2965504767187734,N
,1.456375525811862,.395083538230054,N
,1.413706701453888,.2643735843640625,N
,1.141785026745408,.06595680866812495,N
,2.146117826264045,.5752112424012241,N
,1.340468766305588,.1818254652590511,N
,1.959664539795186,.4265517800056124,N
,2.819541965604257,.6322556212918738,N
,3.370301271412228,.8548887926151898,N
,2.250640992377813,.4782181407535141,N
,1.356666475435826,.06482395621184518,N
,1.045042907593096,.2156895411133116,N
,1.614929603994472,.5693585951884936,N
,2.112800549235465,.4444484476670178,N
,1.798809779684462,.4460417415878778,N
,2.454692004262152,.7728164933476488,N
,2.222881001485725,.4342631095734757,N
,1.641828935177799,.4590501854906319,Y
,2.445864232017901,.805479050250625,N
,2.17520157274412,.5361764502334219,N
,1.478093598782686,.287967475376102,N
,2.093552308668639,.5196547573154763,N
,1.17516272343078,.1974834064777458,N
,1.049237140075843,.2324198439228,N
,1.422065696847155,.2167965054154861,N
,2.05667497505917,.6764423425618278,N
,2.002121598252037,.6074071558353425,Y
,2.069980147467246,.4807438946802957,N
,1.025783592649505,.1529958007247134,N
,2.079251556168479,.4607153974823092,N
,1.060817686861032,.6616198840350036,N
,2.206074831954484,.5646267344506236,N
,1.071263881995855,.1430434566031537,N
,1.389234233996544,.2600075398932971,N
,1.729617226498094,.4366393780086271,N
,1.191999931389204,.3677371864161397,N
,1.18911042025783,.1817859455026793,N
